sitename,date,step,ppfd,vpd,tc,co2,patm,gpp_obs,fapar,LAI
BE-Vie,2014-08-11,2014-08-11T01:00:00Z,7,0,11.7,387.11,94800,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T01:30:00Z,7,0,11.5,386.905,94800,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T02:00:00Z,7,0,11.4,390.179,94800,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T02:30:00Z,7,0,11.3,392.988,94900,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T03:00:00Z,7,13.200000000000001,11.1,388.638,94900,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T03:30:00Z,7,26.3,11,386.556,94900,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T04:00:00Z,7,0,10.8,388.571,94900,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T04:30:00Z,8,0,10.5,391.389,94900,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T05:00:00Z,15,0,10.5,386.747,94900,0.050926,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T05:30:00Z,52,0,10.2,389.334,95000,1.19727,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T06:00:00Z,145,0,10.1,391.494,95000,3.95402,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T06:30:00Z,283,0,10.5,387.727,95000,6.84687,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T07:00:00Z,343,0,11,385.275,95000,7.49336,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T07:30:00Z,607,0,11.6,383.547,95100,11.7314,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T08:00:00Z,509,0,11.8,383.472,95100,10.3123,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T08:30:00Z,878,28.599999999999998,12.3,382.125,95100,14.8314,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T09:00:00Z,1166,183.29999999999998,13.3,380.219,95100,17.9173,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T09:30:00Z,1069,321.9,14.1,378.888,95100,17.2216,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T10:00:00Z,1344,440.7,14.9,377.171,95100,19.6711,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T10:30:00Z,1497,556.5,15.3,377.254,95100,21.0312,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T11:00:00Z,1647,624.5,15.7,376.646,95100,22.0396,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T11:30:00Z,969,585,15.6,376.388,95100,16.1839,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T12:00:00Z,984,628.5,15.8,377.122,95100,16.5419,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T12:30:00Z,1483,746.3,16.4,375.623,95100,20.95,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T13:00:00Z,1206,779.6999999999999,16.7,375.285,95100,18.6975,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T13:30:00Z,1422,849.4,17.3,374.993,95100,20.4197,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T14:00:00Z,864,858.3000000000001,17.1,375.345,95100,15.6607,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T14:30:00Z,1308,900.3,17.5,375.421,95100,19.8174,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T15:00:00Z,1078,986.5,17.6,377.21,95100,17.4733,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T15:30:00Z,976,1033.2,17.7,377.454,95100,12.2069,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T16:00:00Z,966,946.1999999999999,17.6,376.58,95100,16.508,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T16:30:00Z,971,1005.3000000000001,17.9,376.89,95100,15.8969,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T17:00:00Z,755,946.1999999999999,17.6,377.759,95100,14.5491,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T17:30:00Z,310,877.8000000000001,17.1,378.295,95100,7.81504,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T18:00:00Z,343,755.9,16.6,377.088,95100,7.83533,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T18:30:00Z,134,741.6,16.3,377.442,95100,3.35231,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T19:30:00Z,26,573.9,15.3,379.946,95100,0.348506,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T20:00:00Z,13,528.8000000000001,15,381.085,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T20:30:00Z,10,462.5,14.5,383.118,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T21:00:00Z,10,370.2,14.1,384.179,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T21:30:00Z,10,0,12,384.474,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T22:00:00Z,10,0,11.9,382.442,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T22:30:00Z,10,0,12,382.688,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T23:00:00Z,10,0,11.9,384.453,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T23:30:00Z,10,0,11.8,387.566,95200,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-12,2014-08-12T00:00:00Z,10,0,11.7,387.917,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T00:30:00Z,10,0,11.4,386.326,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T01:00:00Z,10,0,11.4,385.074,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T01:30:00Z,10,0,11.3,385.21,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T02:00:00Z,10,0,11.3,386.29,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T02:30:00Z,10,0,11.3,384.202,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T03:00:00Z,10,0,11.4,382.929,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T03:30:00Z,10,0,11.4,382.736,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T04:00:00Z,9,0,11.3,384.349,95100,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T04:30:00Z,10,0,11.3,384.251,95000,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T05:00:00Z,15,0,11.2,385.476,95000,0.165908,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T05:30:00Z,52,0,11,386.063,95100,2.09714,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T06:00:00Z,152,0,11,385.998,95100,6.04753,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T06:30:00Z,298,0,11.2,385.051,95100,9.63877,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T07:00:00Z,452,0,11.3,384.013,95100,12.1842,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T07:30:00Z,664,0,11.6,382.292,95100,14.9496,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T08:00:00Z,834,85.3,12.2,380.576,95100,16.5875,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T08:30:00Z,919,177.4,12.8,378.931,95100,17.3615,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T09:00:00Z,1026,309.6,13.5,378.149,95100,18.5075,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T09:30:00Z,1333,475.90000000000003,14.4,377.17,95100,20.5818,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T10:00:00Z,1026,581.8,14.6,376.781,95100,18.6061,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T10:30:00Z,1324,597,15,375.983,95100,20.5073,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T11:00:00Z,807,608.6999999999999,15.3,375.174,95100,16.8305,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T11:30:00Z,1008,542.6,15.4,374.971,95100,18.4243,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T12:00:00Z,990,632.5,15.9,375.276,95000,18.4904,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T12:30:00Z,1062,578.3000000000001,15.9,374.516,95000,18.9345,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T13:00:00Z,1430,653,16.4,374.843,95000,21.2889,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T13:30:00Z,991,563.8,16,374.186,95000,18.523,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T14:00:00Z,1299,571.1,16.2,374.439,95000,20.3865,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T14:30:00Z,1449,693.4,16.9,374.676,94900,21.2745,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T15:00:00Z,848,684.6,16.7,375.589,94900,17.4639,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T15:30:00Z,1016,674.0999999999999,16.9,374.554,94900,18.6676,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T16:00:00Z,1102,711.2,17.3,374.32,94800,19.4443,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T16:30:00Z,612,736.5,17,375.558,94800,15.1679,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T17:00:00Z,377,689,16.8,375.446,94800,11.4601,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T17:30:00Z,95,571.1,16.2,376.289,94800,3.9755,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T18:00:00Z,93,185.8,13.5,378.556,94900,3.84913,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T18:30:00Z,27,29.2,12.6,379.35,94900,0.887186,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T19:00:00Z,12,0,11.8,379.14,94900,0.20336,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T19:30:00Z,16,0,11.3,378.75,94900,0.50634,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T20:00:00Z,8,0,11.6,380.999,94900,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T20:30:00Z,6,0,12,380.934,94900,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T21:00:00Z,5,0,12.2,381.03,94900,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T21:30:00Z,5,0,12.4,383.178,94900,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T22:00:00Z,5,0,12,387.459,94900,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T22:30:00Z,5,0,12,390.193,94900,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T23:00:00Z,5,0,12,390.356,94800,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-12,2014-08-12T23:30:00Z,5,0,11.9,390.227,94800,0,0.741464248098712,2.65166854858398
BE-Vie,2014-08-13,2014-08-13T00:00:00Z,5,0,11.9,389.961,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T00:30:00Z,4,0,12.1,389.158,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T01:00:00Z,5,0,12.1,387.55,94700,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T01:30:00Z,5,0,12.2,390.797,94700,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T02:00:00Z,5,0,12.2,390.297,94700,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T02:30:00Z,5,0,12.1,390.928,94600,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T03:00:00Z,5,0,12,391.92,94600,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T03:30:00Z,5,0,12.2,390.578,94600,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T04:00:00Z,5,0,12.3,388.818,94600,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T04:30:00Z,5,0,12.4,389.09,94600,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T05:00:00Z,10,0,12.3,396.279,94500,0.108775,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T05:30:00Z,36,0,12.3,395.358,94500,1.74806,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T06:00:00Z,128,0,12.5,394.761,94500,5.88649,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T06:30:00Z,155,0,12.5,395.97,94500,6.44188,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T07:00:00Z,234,0,12.7,388.219,94500,8.98318,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T07:30:00Z,336,0,12.9,384.344,94500,11.3888,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T08:00:00Z,336,0,13.4,382.427,94400,11.2679,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T08:30:00Z,640,96.6,14.1,380.715,94400,16.1105,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T09:00:00Z,1228,238.79999999999998,15,377.874,94400,21.0575,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T09:30:00Z,637,272.90000000000003,15,378.378,94300,16.3597,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T10:00:00Z,598,309,15.1,375.876,94400,15.7835,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T10:30:00Z,693,334.7,15.5,374.968,94300,16.8092,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T11:00:00Z,402,352.3,15.5,375.391,94300,12.5422,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T11:30:00Z,326,278.3,15.3,374.14,94300,10.8762,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T12:00:00Z,402,260.9,15.3,371.777,94300,12.3281,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T12:30:00Z,366,367.6,15.4,372.758,94300,11.5985,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T13:00:00Z,314,334.7,15.5,372.609,94300,10.3317,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T13:30:00Z,228,218.9,14.8,372.787,94300,8.19402,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T14:00:00Z,227,33,14.5,371.035,94400,8.31589,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T14:30:00Z,206,0,14.3,373.517,94400,7.71813,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T15:00:00Z,194,0,13.6,373.419,94400,7.34477,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T15:30:00Z,196,0,13.4,373.07,94400,7.66329,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T16:00:00Z,302,0,13.3,373.037,94400,10.7549,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T16:30:00Z,450,0,13.9,370.958,94400,14.0566,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T17:00:00Z,656,0,14.6,368.792,94400,17.2449,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T17:30:00Z,575,70.5,15.5,368.434,94400,15.6101,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T18:00:00Z,374,325.3,15.9,371.832,94500,12.5604,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T18:30:00Z,184,367.6,15.4,374.383,94500,7.62188,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T19:00:00Z,70,297.3,14.5,375.469,94600,3.83721,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T19:30:00Z,24,189.39999999999998,13.8,376.916,94600,1.05533,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T20:00:00Z,4,136.60000000000002,13.2,379.592,94600,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T20:30:00Z,2,117.5,12.7,385.342,94700,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T21:00:00Z,2,101.49999999999999,12.5,383.982,94700,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T21:30:00Z,2,70.1,12,386.745,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T22:00:00Z,2,83.6,11.9,386.618,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T22:30:00Z,2,127.1,12.1,382.186,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T23:00:00Z,2,112.20000000000002,12,380.895,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-13,2014-08-13T23:30:00Z,2,83.1,11.8,381.968,94800,0,0.740749972527737,2.65019273757935
BE-Vie,2014-08-14,2014-08-14T00:00:00Z,2,0,11.3,385.401,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T00:30:00Z,2,0,11.1,388.613,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T01:00:00Z,2,0,10.7,389.639,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T01:30:00Z,2,0,10.9,388.085,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T02:00:00Z,2,0,10.8,389.259,94800,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T02:30:00Z,2,0,10.6,390.798,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T03:00:00Z,2,0,10.5,391.737,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T03:30:00Z,2,0,10.7,390.003,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T04:00:00Z,2,0,10.7,390.111,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T04:30:00Z,2,0,10.8,389.432,94900,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T05:00:00Z,6,0,10.9,388.219,94900,0.216899,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T05:30:00Z,31,0,10.9,387.368,94900,1.36056,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T06:00:00Z,89,0,11,387.363,94900,4.4408,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T06:30:00Z,231,0,11.2,387.313,94900,9.77344,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T07:00:00Z,218,0,11.3,385.482,94900,8.99271,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T07:30:00Z,340,0,11.7,382.481,94900,12.0472,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T08:00:00Z,395,0,12.1,380.17,94900,13.2337,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T08:30:00Z,265,0,12.5,378.869,94900,10.1715,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T09:00:00Z,400,14.799999999999999,12.8,379.189,94900,13.1337,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T09:30:00Z,350,75.9,13.2,379.621,94900,12.0362,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T10:00:00Z,287,60.699999999999996,13.2,379.226,94900,10.2952,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T10:30:00Z,483,0,12.5,377.826,95000,14.736,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T11:00:00Z,521,0,13,376.048,94900,15.545,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T11:30:00Z,602,0,13.4,374.487,94900,16.8336,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T12:00:00Z,754,0,13.4,374.964,94900,18.6766,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T12:30:00Z,509,76.9,13.4,375.65,94900,15.36,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T13:00:00Z,454,42.4,12.1,376.446,94900,14.2239,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T13:30:00Z,1132,0,13.5,375.714,94900,22.3538,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T14:00:00Z,986,67.4,14.8,372.037,94900,20.8839,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T14:30:00Z,547,187.6,15,371.005,94900,15.9893,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T15:00:00Z,907,422.79999999999995,15.5,372.675,94900,20.3789,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T15:30:00Z,799,484.8,15.8,371.94,94900,19.2706,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T16:00:00Z,164,358.2,15,373.292,94900,7.17039,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T16:30:00Z,413,384.8,14.7,373.055,94900,13.6085,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T17:00:00Z,516,382.4,14.6,373.542,94900,15.6783,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T17:30:00Z,218,330.3,14.5,373.225,94900,9.03292,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T18:00:00Z,90,282.3,13.7,375.663,95000,4.30228,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T18:30:00Z,69,224.7,13,377.428,95000,3.44189,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T19:00:00Z,45,159.5,12.5,378.878,95000,2.34176,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T19:30:00Z,14,142.2,12.2,380.797,95000,0.747784,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T20:00:00Z,3,142.2,12.2,381.301,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T20:30:00Z,2,126.29999999999998,12,384.037,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T21:00:00Z,2,41,11.6,386.799,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T21:30:00Z,2,0,11.2,385.701,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T22:00:00Z,2,0,10.7,391.784,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T22:30:00Z,2,0,10.8,389.084,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T23:00:00Z,2,0,10.8,391.15,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-14,2014-08-14T23:30:00Z,1,0,10.5,391.967,95000,0,0.740078154049572,2.64871668815613
BE-Vie,2014-08-15,2014-08-15T00:00:00Z,2,0,10.4,396.59,95000,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T00:30:00Z,2,0,10.5,394.228,95000,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T01:00:00Z,2,0,10.7,393.617,95000,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T01:30:00Z,2,0,10.6,398.984,95000,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T02:00:00Z,2,0,10.5,399.044,95000,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T02:30:00Z,2,0,10.9,393.675,94900,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T03:00:00Z,2,0,11,392.421,94900,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T03:30:00Z,2,0,11,393.992,94900,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T04:00:00Z,2,0,10.9,395.604,94900,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T04:30:00Z,2,0,10.8,393.134,94900,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T05:00:00Z,3,0,10.7,392.325,94900,0,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T05:30:00Z,10,0,10.6,391.129,94900,0.431333,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T06:00:00Z,35,0,10.5,389.636,94900,1.86115,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T06:30:00Z,57,0,10.4,385.806,94900,2.90448,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T07:00:00Z,71,0,10.3,383.996,94900,3.62292,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T07:30:00Z,116,0,10.5,383.129,95000,5.44289,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T08:00:00Z,232,0,10.7,382.219,95000,9.53993,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T08:30:00Z,247,0,10.9,381.12,95000,9.71061,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T09:00:00Z,459,0,11.1,377.225,95000,14.4809,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T09:30:00Z,670,0,11.4,375.756,95000,17.8935,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T10:00:00Z,652,0,11.6,375.553,95100,17.5137,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T10:30:00Z,651,0,11.7,375.14,95100,17.3427,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T11:00:00Z,1205,0,12.4,376.866,95100,22.8894,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T11:30:00Z,327,0,11.4,379.825,95100,11.5963,0.739449518525098,2.64724087715149
BE-Vie,2014-08-15,2014-08-15T12:00:00Z,803,0,11.6,376.508,95100,19.4887,0.739449518525098,2.64724087715149
