time,PMod_gpp_smstress,daily_A0,Ls_daily,Ls_daily_lagged
2009-07-01,90.13187,0.6483713,3.413352,2.75436
2009-07-02,72.4717,0.5213314,3.210843,2.784792
2009-07-03,117.3912,0.844464,3.413352,2.826696
2009-07-04,107.7591,0.7751744,3.413352,2.865806
2009-07-05,109.347,0.7865967,3.413352,2.902309
2009-07-06,86.42276,0.6216895,3.413352,2.936379
2009-07-07,94.45782,0.6794904,3.413352,2.968177
2009-07-08,92.36831,0.6644594,3.413352,2.997855
2009-07-09,88.06188,0.6334807,3.413352,3.025555
2009-07-10,80.35632,0.5780501,3.413352,3.051408
2009-07-11,79.96363,0.5752253,3.413352,3.075538
2009-07-12,108.1646,0.7780916,3.413352,3.098059
2009-07-13,123.2406,0.8865416,3.413352,3.119078
2009-07-14,101.4145,0.729534,3.413352,3.138697
2009-07-15,93.37001,0.6716652,3.413352,3.157007
2009-07-16,121.4747,0.8738385,3.413352,3.174097
2009-07-17,101.7154,0.7316983,3.413352,3.190047
2009-07-18,52.88624,0.3804417,1.641596,3.086817
2009-07-19,98.33826,0.7074047,3.413352,3.108586
2009-07-20,97.32526,0.7001176,3.413352,3.128904
2009-07-21,104.0002,0.7481341,3.413352,3.147867
2009-07-22,83.53647,0.6009267,3.413352,3.165566
2009-07-23,75.26792,0.5414462,3.413352,3.182085
2009-07-24,98.61541,0.7093984,3.413352,3.197503
2009-07-25,76.15421,0.5478218,3.413352,3.211893
2009-07-26,99.26295,0.7140566,3.413352,3.225323
2009-07-27,113.8721,0.819149,3.413352,3.237859
2009-07-28,83.53801,0.6009378,3.413352,3.249558
2009-07-29,114.3203,0.8223729,3.413352,3.260478
2009-07-30,105.933,0.7620384,3.413352,3.270669
2009-07-31,103.2513,0.7427473,3.413352,3.280182
2009-08-01,115.8831,0.8336152,3.413352,3.28906
2009-08-02,96.84919,0.6966929,3.413352,3.297346
2009-08-03,54.74392,0.3938051,1.802497,3.197689
2009-08-04,96.14764,0.6916463,3.413352,3.212067
2009-08-05,106.7195,0.767696,3.413352,3.225486
2009-08-06,113.5327,0.816707,3.413352,3.23801
2009-08-07,102.3269,0.7360975,3.413352,3.2497
2009-08-08,105.1667,0.7565258,3.413352,3.26061
2009-08-09,98.60532,0.7093258,3.413352,3.270793
2009-08-10,72.08207,0.5185286,3.181873,3.264865
2009-08-11,69.29338,0.4984679,2.972325,3.245362
2009-08-12,65.41855,0.4705939,2.674252,3.207288
2009-08-13,71.89497,0.5171826,3.167936,3.204665
2009-08-14,70.75409,0.5089756,3.082577,3.196525
2009-08-15,84.19871,0.6056906,3.413352,3.21098
2009-08-16,83.38537,0.5998398,3.413352,3.224472
2009-08-17,76.02891,0.5469204,3.413352,3.237064
2009-08-18,72.38332,0.5206956,3.204279,3.234878
2009-08-19,78.75862,0.5665569,3.413352,3.246776
2009-08-20,79.40263,0.5711896,3.413352,3.257882
2009-08-21,41.43737,0.2980833,0.5675047,3.078523
2009-08-22,56.26145,0.4047216,1.931685,3.002067
2009-08-23,69.54497,0.5002777,2.991393,3.001356
2009-08-24,69.23582,0.4980538,2.967958,2.999129
2009-08-25,68.90085,0.4956442,2.942508,2.995354
2009-08-26,35.59648,0.2560663,0,2.795664
2009-08-27,67.68814,0.4869204,2.849862,2.799277
2009-08-28,60.37174,0.4342893,2.272322,2.764147
2009-08-29,51.8767,0.3731795,1.552808,2.683391
2009-08-30,55.84852,0.4017511,1.896724,2.630947
2009-08-31,63.28424,0.4552406,2.506294,2.622636
2009-09-01,63.91138,0.459752,2.555941,2.61819
2009-09-02,54.73223,0.393721,1.801495,2.563744
2009-09-03,37.79334,0.2718696,0.1873557,2.405318
2009-09-04,36.13581,0.259946,0.006500606,2.245397
2009-09-05,26.45104,0.1902778,2.220446e-16,2.095704
2009-09-06,33.88739,0.2437719,5.995204e-15,1.95599
2009-09-07,43.63925,0.3139227,0.786961,1.878055
2009-09-08,49.40689,0.3554127,1.331299,1.841604
2009-09-09,49.48085,0.3559448,1.338025,1.808032
2009-09-10,48.09798,0.3459969,1.211269,1.768248
2009-09-11,37.50217,0.2697751,0.1559703,1.660763
2009-09-12,39.79304,0.2862547,0.3987532,1.576629
2009-09-13,29.16698,0.2098152,1.110223e-15,1.47152
2009-09-14,20.00404,0.1439008,0,1.373419
2009-09-15,32.43117,0.2332964,0,1.281858
2009-09-16,43.61031,0.3137145,0.7841222,1.248675
2009-09-17,11.61279,0.08353762,0,1.16543
2009-09-18,41.3648,0.2975612,0.5601477,1.125078
2009-09-19,42.46406,0.3054689,0.6707211,1.094788
2009-09-20,42.64481,0.3067691,0.6887293,1.067717
2009-09-21,43.28311,0.3113607,0.7519428,1.046666
2009-09-22,38.7887,0.2790299,0.2934659,0.9964522
2009-09-23,43.1645,0.3105075,0.7402406,0.9793714
2009-09-24,14.01829,0.1008418,0,0.91408
2009-09-25,28.76265,0.2069066,0,0.8531413
2009-09-26,37.27325,0.2681284,0.131183,0.8050108
2009-09-27,39.58812,0.2847806,0.3774118,0.7765042
2009-09-28,32.73474,0.2354802,1.998401e-15,0.7247372
2009-09-29,11.36496,0.08175478,0,0.6764214
2009-09-30,24.44969,0.175881,0,0.6313267
2009-10-01,19.85794,0.1428498,0,0.5892382
2009-10-02,20.99354,0.1510188,2.220446e-16,0.5499557
2009-10-03,35.65803,0.2565091,4.440892e-15,0.513292
2009-10-04,21.61862,0.1555154,0,0.4790725
2009-10-05,31.43486,0.2261294,0,0.4471343
2009-10-06,26.83587,0.1930461,0,0.4173254
2009-10-07,45.32505,0.3260496,0.9503637,0.4528613
2009-10-08,28.91449,0.2079989,0,0.4226705
2009-10-09,38.9217,0.2799866,0.3075088,0.4149931
2009-10-10,26.9298,0.1937218,0,0.3873269
2009-10-11,20.93416,0.1505917,0,0.3615051
2009-10-12,12.14372,0.08735689,1.110223e-16,0.3374047
2009-10-13,22.67178,0.1630914,0,0.3149111
2009-10-14,15.45186,0.1111543,0,0.293917
2009-10-15,13.07318,0.09404301,0,0.2743225
2009-10-16,16.93885,0.121851,0,0.2560344
2009-10-17,17.2835,0.1243304,1.110223e-16,0.2389654
2009-10-18,19.04466,0.1369994,0,0.2230344
2009-10-19,29.54711,0.2125497,0,0.2081654
2009-10-20,28.8343,0.207422,0,0.1942877
2009-10-21,28.77502,0.2069956,0,0.1813352
2009-10-22,28.42514,0.2044787,6.661338e-16,0.1692462
2009-10-23,12.29735,0.08846207,1.110223e-16,0.1579631
2009-10-24,31.41326,0.2259739,2.220446e-16,0.1474322
2009-10-25,23.0407,0.1657452,0,0.1376034
2009-10-26,39.58179,0.284735,0.3767511,0.1535466
2009-10-27,17.23579,0.1239871,0,0.1433102
2009-10-28,26.27668,0.1890235,0,0.1337562
2009-10-29,23.04001,0.1657403,0,0.1248391
2009-10-30,29.06904,0.2091106,0,0.1165165
2009-10-31,29.01416,0.2087159,2.220446e-16,0.1087487
2009-11-01,27.49423,0.1977821,6.661338e-16,0.1014988
2009-11-02,7.034318,0.05060197,0,0.09473221
2009-11-03,10.49703,0.07551127,0,0.08841673
2009-11-04,13.78494,0.09916318,0,0.08252228
2009-11-05,32.94864,0.2370189,0,0.0770208
2009-11-06,31.96658,0.2299544,0,0.07188608
2009-11-07,32.40447,0.2331043,0,0.06709367
2009-11-08,16.70866,0.1201952,1.110223e-16,0.06262076
2009-11-09,5.300868,0.03813225,0,0.05844604
2009-11-10,11.76413,0.08462626,0,0.05454964
2009-11-11,8.482611,0.06102039,5.551115e-17,0.050913
2009-11-12,27.40633,0.1971498,0,0.0475188
2009-11-13,26.48638,0.1905321,0,0.04435088
2009-11-14,25.98028,0.1868914,0,0.04139415
2009-11-15,29.65619,0.2133343,1.110223e-15,0.03863454
2009-11-16,16.70356,0.1201585,0,0.03605891
2009-11-17,10.79891,0.0776829,0,0.03365498
2009-11-18,25.20851,0.1813395,0,0.03141131
2009-11-19,29.41415,0.2115932,0,0.02931723
2009-11-20,26.56793,0.1911187,4.440892e-16,0.02736274
2009-11-21,20.34567,0.1463583,0,0.02553856
2009-11-22,19.8768,0.1429855,0,0.02383599
2009-11-23,21.96727,0.1580234,0,0.02224692
2009-11-24,21.96977,0.1580414,0,0.0207638
2009-11-25,25.4498,0.1830753,0,0.01937954
2009-11-26,26.0974,0.1877339,2.220446e-16,0.01808757
2009-11-27,22.46334,0.161592,0,0.01688174
2009-11-28,20.42343,0.1469177,0,0.01575629
2009-11-29,17.12195,0.1231682,0,0.01470587
2009-11-30,14.79454,0.1064258,2.220446e-16,0.01372548
2009-12-01,2.341588,0.01684442,0,0.01281044
2009-12-02,17.79225,0.1279901,2.220446e-16,0.01195641
2009-12-03,19.79365,0.1423873,0,0.01115932
2009-12-04,12.52974,0.09013375,0,0.01041537
2009-12-05,14.87633,0.1070142,0,0.009721008
2009-12-06,12.65677,0.09104759,1.110223e-16,0.009072941
2009-12-07,23.04626,0.1657853,0,0.008468078
2009-12-08,5.915724,0.04255527,5.551115e-17,0.007903539
2009-12-09,3.627166,0.02609233,0,0.007376637
2009-12-10,4.803062,0.03455124,0,0.006884861
2009-12-11,0.9623339,0.006922631,0,0.00642587
2009-12-12,5.745903,0.04133364,5.551115e-17,0.005997479
2009-12-13,3.682659,0.02649152,0,0.005597647
2009-12-14,5.016254,0.03608485,0,0.005224471
2009-12-15,4.827002,0.03472345,0,0.004876173
2009-12-16,4.35756,0.03134648,0,0.004551094
2009-12-17,4.859907,0.03496016,0,0.004247688
2009-12-18,0.3468868,0.00249536,0,0.003964509
2009-12-19,1.373321,0.009879105,0,0.003700208
2009-12-20,3.043765,0.02189558,0,0.003453528
2009-12-21,9.268996,0.06667731,1.110223e-16,0.003223293
2009-12-22,12.49392,0.08987608,0,0.003008406
2009-12-23,8.62633,0.06205425,5.551115e-17,0.002807846
2009-12-24,10.99574,0.0790988,0,0.002620656
2009-12-25,10.98117,0.07899402,1.110223e-16,0.002445946
2009-12-26,14.38916,0.1035097,0,0.002282883
2009-12-27,11.34682,0.08162431,0,0.002130691
2009-12-28,11.84312,0.08519451,0,0.001988645
2009-12-29,11.18762,0.08047907,0,0.001856068
2009-12-30,10.70955,0.07704004,0,0.00173233
2009-12-31,4.811391,0.03461115,0,0.001616842
2010-01-01,4.908313,0.03530837,0,0.001509052
2010-01-02,6.501773,0.04677106,5.551115e-17,0.001408449
2010-01-03,8.759313,0.06301087,0,0.001314552
2010-01-04,6.784291,0.04880338,0,0.001226915
2010-01-05,8.126952,0.05846193,0,0.001145121
2010-01-06,5.190533,0.03733854,0,0.00106878
2010-01-07,7.401423,0.05324277,0,0.0009975276
2010-01-08,6.078931,0.04372931,0,0.0009310258
2010-01-09,4.517674,0.03249827,0,0.0008689574
2010-01-10,4.559067,0.03279604,0,0.0008110269
2010-01-11,4.398588,0.03164162,0,0.0007569584
2010-01-12,7.041246,0.0506518,0,0.0007064945
2010-01-13,8.505984,0.06118852,0,0.0006593949
2010-01-14,7.297547,0.05249553,0,0.0006154352
2010-01-15,4.022086,0.02893322,0,0.0005744062
2010-01-16,9.051622,0.06511362,5.551115e-17,0.0005361125
2010-01-17,8.926716,0.06421509,0,0.0005003716
2010-01-18,8.37923,0.06027671,0,0.0004670135
2010-01-19,10.02205,0.07209449,5.551115e-17,0.0004358793
2010-01-20,11.25442,0.08095961,0,0.0004068207
2010-01-21,3.730037,0.02683234,0,0.0003796993
2010-01-22,6.034329,0.04340846,0,0.000354386
2010-01-23,6.952871,0.05001607,0,0.0003307603
2010-01-24,9.003771,0.0647694,5.551115e-17,0.0003087096
2010-01-25,7.911156,0.05690958,5.551115e-17,0.000288129
2010-01-26,10.09074,0.07258858,0,0.0002689204
2010-01-27,9.636559,0.06932142,5.551115e-17,0.0002509923
2010-01-28,9.463852,0.06807903,0,0.0002342595
2010-01-29,14.67179,0.1055428,1.110223e-16,0.0002186422
2010-01-30,15.00298,0.1079252,0,0.0002040661
2010-01-31,14.84673,0.1068012,1.110223e-16,0.0001904617
2010-02-01,18.3743,0.1321771,0,0.0001777642
2010-02-02,19.10211,0.1374127,1.110223e-16,0.0001659133
2010-02-03,19.68031,0.141572,1.110223e-16,0.0001548524
2010-02-04,23.94031,0.1722167,0,0.0001445289
2010-02-05,24.58679,0.1768672,2.220446e-16,0.0001348936
2010-02-06,15.22967,0.1095559,0,0.0001259007
2010-02-07,10.8555,0.07808998,0,0.0001175073
2010-02-08,12.89592,0.09276788,0,0.0001096735
2010-02-09,15.60994,0.1122915,1.110223e-16,0.000102362
2010-02-10,14.2527,0.1025281,0,9.553782e-05
2010-02-11,9.218081,0.06631106,0,8.916863e-05
2010-02-12,17.69357,0.1272802,0,8.322406e-05
2010-02-13,14.33196,0.1030982,0,7.767579e-05
2010-02-14,21.00384,0.1510929,0,7.24974e-05
2010-02-15,21.82355,0.1569896,2.220446e-16,6.766424e-05
2010-02-16,12.95602,0.09320028,0,6.315329e-05
2010-02-17,28.84673,0.2075114,0,5.894307e-05
2010-02-18,37.8112,0.2719981,0,5.501353e-05
2010-02-19,33.01496,0.2374959,2.220446e-16,5.134597e-05
2010-02-20,33.85346,0.2435278,0,4.79229e-05
2010-02-21,24.33116,0.1750283,0,4.472804e-05
2010-02-22,37.20145,0.2676118,4.440892e-16,4.174617e-05
2010-02-23,34.76912,0.2501146,6.661338e-16,3.896309e-05
2010-02-24,35.28441,0.2538214,0,3.636555e-05
2010-02-25,47.35623,0.3406611,0.4044302,0.02699595
2010-02-26,31.82929,0.2289667,0,0.02519622
2010-02-27,47.68177,0.3430029,0.4328228,0.05237133
2010-02-28,35.50743,0.2554257,6.661338e-16,0.04887991
2010-03-01,27.72946,0.1994742,0,0.04562125
2010-03-02,34.58178,0.248767,2.220446e-16,0.04257983
2010-03-03,33.9965,0.2445568,0,0.03974117
2010-03-04,33.95116,0.2442306,2.220446e-16,0.03709176
2010-03-05,19.94466,0.1434736,0,0.03461898
2010-03-06,20.88444,0.150234,0,0.03231105
2010-03-07,29.94409,0.2154054,0,0.03015698
2010-03-08,29.28316,0.2106509,4.440892e-16,0.02814651
2010-03-09,31.93248,0.2297091,0,0.02627008
2010-03-10,41.27425,0.2969098,1.554312e-15,0.02451874
2010-03-11,46.13914,0.3319059,0.2971492,0.0426941
2010-03-12,21.97343,0.1580677,0,0.03984783
2010-03-13,18.54126,0.1333782,0,0.03719131
2010-03-14,21.29222,0.1531674,1.110223e-16,0.03471189
2010-03-15,35.33417,0.2541794,8.881784e-16,0.03239776
2010-03-16,29.22072,0.2102017,0,0.03023791
2010-03-17,51.17457,0.3681286,0.7299726,0.07688689
2010-03-18,77.71149,0.5590242,2.67202,0.2498957
2010-03-19,76.69122,0.5516848,2.604785,0.4068884
2010-03-20,52.81159,0.3799047,0.8648645,0.4374201
2010-03-21,41.62408,0.2994264,1.332268e-15,0.4082588
2010-03-22,80.47063,0.5788724,2.851664,0.5711524
2010-03-23,70.68365,0.5084689,2.19921,0.6796896
2010-03-24,83.11643,0.5979051,3.021109,0.8357843
2010-03-25,94.55487,0.6801886,3.415819,1.007787
2010-03-26,93.21954,0.6705828,3.415819,1.168322
2010-03-27,57.03665,0.410298,1.201578,1.170539
2010-03-28,67.17097,0.4832001,1.953559,1.22274
2010-03-29,61.14747,0.4398695,1.515182,1.242237
2010-03-30,87.88438,0.6322038,3.320097,1.380761
2010-03-31,44.72876,0.3217601,0.1705016,1.300077
2010-04-01,67.31382,0.4842278,1.963684,1.344317
2010-04-02,67.97566,0.4889887,2.010438,1.388725
2010-04-03,64.28823,0.4624629,1.746648,1.412587
2010-04-04,51.52008,0.3706141,0.7586642,1.368992
2010-04-05,47.08019,0.3386754,0.3802562,1.303076
2010-04-06,70.76621,0.5090628,2.204904,1.363198
2010-04-07,86.716,0.623799,3.247548,1.488821
2010-04-08,96.28293,0.6926195,3.415819,1.617288
2010-04-09,60.71049,0.4367261,1.482443,1.608298
2010-04-10,51.7666,0.3723875,0.7790618,1.553016
2010-04-11,23.38515,0.1682231,0,1.449481
2010-04-12,42.60622,0.3064915,0,1.352849
2010-04-13,80.50651,0.5791305,2.85398,1.452925
2010-04-14,30.0007,0.2158126,0,1.356063
2010-04-15,17.81542,0.1281567,0,1.265659
2010-04-16,52.29354,0.3761781,0.8224608,1.236112
2010-04-17,77.52556,0.5576867,2.6598,1.331025
2010-04-18,85.27773,0.6134527,3.157612,1.452797
2010-04-19,96.48188,0.6940507,3.415819,1.583665
2010-04-20,79.44912,0.571524,2.785516,1.663789
2010-04-21,63.82623,0.4591394,1.713008,1.66707
2010-04-22,78.60486,0.5654508,2.730528,1.737967
2010-04-23,99.98445,0.7192467,3.415819,1.849824
2010-04-24,108.3736,0.7795949,3.415819,1.954224
2010-04-25,120.1084,0.8640101,3.415819,2.051663
2010-04-26,92.31093,0.6640466,3.415819,2.142607
2010-04-27,59.23148,0.4260867,1.370606,2.09114
2010-04-28,111.1867,0.7998311,3.415819,2.179452
2010-04-29,113.7557,0.8183115,3.415819,2.261877
2010-04-30,113.9953,0.8200353,3.415819,2.338806
2010-05-01,65.83538,0.4735924,1.858322,2.306774
2010-05-02,48.00591,0.3453346,0.4609703,2.18372
2010-05-03,53.09526,0.3819453,0.887975,2.097337
2010-05-04,52.42055,0.3770917,0.8328807,2.01304
2010-05-05,69.84738,0.5024531,2.141336,2.021593
2010-05-06,19.80583,0.1424749,1.110223e-16,1.88682
2010-05-07,80.25123,0.5772941,2.837492,1.950199
2010-05-08,95.25107,0.6851967,3.415819,2.047907
2010-05-09,86.29759,0.6207891,3.221456,2.126143
2010-05-10,76.71154,0.551831,2.606129,2.158142
2010-05-11,59.76854,0.4299501,1.411402,2.10836
2010-05-12,101.4852,0.7300423,3.415819,2.195524
2010-05-13,53.63683,0.3858411,0.931886,2.111281
2010-05-14,36.568,0.2630551,1.332268e-15,1.970529
2010-05-15,27.06177,0.1946712,4.440892e-16,1.83916
2010-05-16,77.31731,0.5561887,2.646097,1.892956
2010-05-17,81.89202,0.5890973,2.943025,1.962961
2010-05-18,61.04914,0.4391622,1.507827,1.932618
2010-05-19,25.20124,0.1812873,0,1.803777
2010-05-20,47.2603,0.339971,0.3960396,1.709928
2010-05-21,71.94264,0.5175255,2.285655,1.74831
2010-05-22,107.2322,0.7713843,3.415819,1.859477
2010-05-23,90.18348,0.6487426,3.415819,1.963233
2010-05-24,82.21089,0.5913911,2.963414,2.029912
2010-05-25,84.25793,0.6061166,3.093411,2.100812
2010-05-26,74.57737,0.5364787,2.464023,2.125026
2010-05-27,69.04958,0.496714,2.085777,2.122409
2010-05-28,91.21327,0.6561505,3.415819,2.208637
2010-05-29,100.0842,0.7199644,3.415819,2.289115
2010-05-30,88.04172,0.6333357,3.329833,2.358497
2010-05-31,41.63118,0.2994774,8.881784e-15,2.201264
2010-06-01,40.37796,0.2904623,1.554312e-15,2.054513
2010-06-02,20.96752,0.1508317,1.110223e-16,1.917545
2010-06-03,34.09705,0.2452801,2.220446e-16,1.789709
2010-06-04,98.62356,0.709457,3.415819,1.898116
2010-06-05,107.4085,0.7726525,3.415819,1.999296
2010-06-06,106.4493,0.7657523,3.415819,2.093731
2010-06-07,104.3537,0.7506774,3.415819,2.18187
2010-06-08,90.58832,0.6516548,3.415819,2.264134
2010-06-09,93.85285,0.6751385,3.415819,2.340913
2010-06-10,114.257,0.8219175,3.415819,2.412573
2010-06-11,124.6208,0.8964701,3.415819,2.479456
2010-06-12,67.66644,0.4867644,1.988625,2.446734
2010-06-13,96.59502,0.6948645,3.415819,2.51134
2010-06-14,84.87456,0.6105524,3.132274,2.552735
2010-06-15,104.7504,0.753531,3.415819,2.610274
2010-06-16,115.0032,0.8272852,3.415819,2.663977
2010-06-17,127.3385,0.9160203,3.415819,2.7141
2010-06-18,86.18419,0.6199734,3.214375,2.747452
2010-06-19,98.02103,0.7051227,3.415819,2.792009
2010-06-20,96.28742,0.6926518,3.415819,2.833597
2010-06-21,85.35146,0.613983,3.16224,2.855506
2010-06-22,120.4475,0.8664492,3.415819,2.89286
2010-06-23,110.9044,0.7978004,3.415819,2.927724
2010-06-24,130.0617,0.9356097,3.415819,2.960264
2010-06-25,132.2539,0.9513795,3.415819,2.990634
2010-06-26,123.0801,0.8853869,3.415819,3.01898
2010-06-27,138.7545,0.9981425,3.415819,3.045436
2010-06-28,139.0865,1.000531,3.415819,3.070128
2010-06-29,141.2485,1.016083,3.415819,3.093174
2010-06-30,132.6124,0.953959,3.415819,3.114684
2010-07-01,126.3818,0.909138,3.415819,3.134759
2010-07-02,134.864,0.9701555,3.415819,3.153497
2010-07-03,134.1684,0.9651517,3.415819,3.170985
2010-07-04,131.0035,0.9423848,3.415819,3.187307
2010-07-05,115.9403,0.8340267,3.415819,3.202541
2010-07-06,72.28347,0.5199774,2.308919,3.142967
2010-07-07,125.9307,0.905893,3.415819,3.161157
2010-07-08,135.0619,0.9715791,3.415819,3.178134
2010-07-09,134.2824,0.9659717,3.415819,3.19398
2010-07-10,125.1971,0.900616,3.415819,3.208769
2010-07-11,129.4419,0.9311517,3.415819,3.222572
2010-07-12,125.0067,0.8992462,3.415819,3.235456
2010-07-13,109.5567,0.7881052,3.415819,3.24748
2010-07-14,123.7895,0.8904905,3.415819,3.258702
2010-07-15,86.2268,0.6202799,3.217037,3.255925
2010-07-16,109.9957,0.7912632,3.415819,3.266584
2010-07-17,77.98633,0.5610013,2.690055,3.228149
2010-07-18,71.60299,0.5150823,2.262414,3.163767
2010-07-19,108.5905,0.7811549,3.415819,3.18057
2010-07-20,116.64,0.83906,3.415819,3.196253
2010-07-21,118.3207,0.8511499,3.415819,3.210891
2010-07-22,90.17979,0.6487161,3.415819,3.224553
2010-07-23,39.51197,0.2842328,8.881784e-16,3.009583
2010-07-24,55.41548,0.398636,1.074227,2.880559
2010-07-25,67.34388,0.4844439,1.965812,2.819576
2010-07-26,91.47875,0.6580602,3.415819,2.859325
2010-07-27,98.94807,0.7117914,3.415819,2.896425
2010-07-28,80.10901,0.576271,2.828295,2.891883
2010-07-29,80.79735,0.5812227,2.872733,2.890606
2010-07-30,81.70467,0.5877495,2.931027,2.893301
2010-07-31,97.15085,0.6988629,3.415819,2.928136
2010-08-01,99.77911,0.7177695,3.415819,2.960648
2010-08-02,72.63896,0.5225346,2.333122,2.918813
2010-08-03,40.52689,0.2915337,0,2.724225
2010-08-04,88.70889,0.638135,3.371027,2.767345
2010-08-05,88.69803,0.6380569,3.370358,2.807546
2010-08-06,24.38826,0.1754391,0,2.620376
2010-08-07,29.2917,0.2107124,4.440892e-16,2.445685
2010-08-08,82.11371,0.590692,2.957204,2.479786
2010-08-09,68.14275,0.4901907,2.022202,2.44928
2010-08-10,90.23701,0.6491277,3.415819,2.513716
2010-08-11,81.19754,0.5841015,2.898484,2.539367
2010-08-12,65.90331,0.4740811,1.863192,2.494289
2010-08-13,56.43369,0.4059606,1.154469,2.404968
2010-08-14,42.4467,0.305344,0,2.244637
2010-08-15,68.1783,0.4904464,2.024703,2.229974
2010-08-16,79.60554,0.5726493,2.795673,2.267688
2010-08-17,53.41215,0.3842249,0.913702,2.177422
2010-08-18,64.6308,0.4649272,1.771503,2.150361
2010-08-19,74.65175,0.5370138,2.46901,2.171604
2010-08-20,94.79152,0.6818909,3.415819,2.254552
2010-08-21,97.54632,0.7017078,3.415819,2.331969
2010-08-22,97.85646,0.7039388,3.415819,2.404226
2010-08-23,86.78573,0.6243006,3.25189,2.460737
2010-08-24,85.65576,0.616172,3.181319,2.508776
2010-08-25,86.47672,0.6220777,3.232634,2.557033
2010-08-26,60.29053,0.4337051,1.450849,2.483287
2010-08-27,69.95094,0.5031981,2.148523,2.46097
2010-08-28,55.18381,0.3969695,1.055846,2.367295
2010-08-29,57.90634,0.4165542,1.269007,2.294076
2010-08-30,42.00455,0.3021633,0,2.141137
2010-08-31,47.09936,0.3388133,0.3819379,2.023857
2010-09-01,40.35036,0.2902638,0,1.888934
2010-09-02,42.8385,0.3081624,5.024869e-13,1.763005
2010-09-03,67.52288,0.4857316,1.97848,1.77737
2010-09-04,59.23867,0.4261385,1.371154,1.750289
2010-09-05,61.53951,0.4426897,1.544439,1.736565
2010-09-06,71.71765,0.5159071,2.270266,1.772145
2010-09-07,71.03883,0.5110239,2.22368,1.802248
2010-09-08,49.47268,0.3558859,0.5868452,1.721221
2010-09-09,51.05825,0.3672919,0.7202865,1.654492
2010-09-10,66.4007,0.4776591,1.898763,1.670777
2010-09-11,78.52095,0.5648472,2.725047,1.741061
2010-09-12,82.92502,0.5965282,3.008939,1.825586
2010-09-13,26.99103,0.1941623,0,1.703881
2010-09-14,37.32695,0.2685146,8.881784e-16,1.590289
2010-09-15,45.03204,0.3239418,0.1979536,1.497466
2010-09-16,58.50391,0.4208529,1.314991,1.485301
2010-09-17,57.00502,0.4100705,1.199114,1.466222
2010-09-18,59.04003,0.4247095,1.35601,1.458875
2010-09-19,63.40046,0.4560767,1.681886,1.473742
2010-09-20,63.85774,0.4593662,1.715308,1.489846
2010-09-21,74.67102,0.5371524,2.470302,1.55521
2010-09-22,77.02268,0.5540692,2.626678,1.626641
2010-09-23,78.22514,0.5627192,2.705701,1.698579
2010-09-24,77.83384,0.5599044,2.680053,1.76401
2010-09-25,17.98707,0.1293916,0,1.64641
2010-09-26,14.57008,0.1048111,0,1.536649
2010-09-27,14.18465,0.1020385,0,1.434206
2010-09-28,5.804294,0.04175369,0,1.338592
2010-09-29,23.8677,0.1716944,2.220446e-16,1.249352
2010-09-30,39.62147,0.2850205,0,1.166062
2010-10-01,48.43407,0.3484146,0.4979647,1.121522
2010-10-02,46.09059,0.3315566,0.2928317,1.066276
2010-10-03,55.49439,0.3992036,1.080477,1.067223
2010-10-04,43.55076,0.3132861,0.06269665,1.000255
2010-10-05,51.85701,0.3730378,0.7865274,0.9860062
2010-10-06,48.36817,0.3479405,0.492284,0.9530914
2010-10-07,41.57199,0.2990517,0,0.8895519
2010-10-08,55.63474,0.4002133,1.091581,0.9030205
2010-10-09,61.4517,0.4420581,1.537896,0.9453455
2010-10-10,55.56522,0.3997132,1.086082,0.954728
2010-10-11,54.86568,0.394681,1.030528,0.9597813
2010-10-12,20.09184,0.1445324,2.220446e-16,0.8957959
2010-10-13,41.99039,0.3020615,6.217249e-15,0.8360762
2010-10-14,30.42284,0.2188493,2.220446e-16,0.7803378
2010-10-15,23.56588,0.1695232,0,0.7283153
2010-10-16,28.93569,0.2081514,8.881784e-16,0.6797609
2010-10-17,41.04752,0.2952788,3.774758e-15,0.6344435
2010-10-18,42.23639,0.3038311,0,0.5921473
2010-10-19,24.90031,0.1791225,2.220446e-16,0.5526708
2010-10-20,24.85944,0.1788285,0,0.5158261
2010-10-21,31.78697,0.2286623,0,0.4814377
2010-10-22,38.93862,0.2801083,0,0.4493418
2010-10-23,44.7979,0.3222576,0.1767713,0.4311705
2010-10-24,36.90747,0.265497,0,0.4024258
2010-10-25,25.09973,0.1805571,0,0.3755974
2010-10-26,30.13458,0.2167757,0,0.3505576
2010-10-27,41.1073,0.2957089,0,0.327187
2010-10-28,38.21836,0.2749271,2.442491e-15,0.3053746
2010-10-29,49.23011,0.354141,0.5661938,0.3227625
2010-10-30,51.26144,0.3687536,0.7371982,0.3503916
2010-10-31,39.38472,0.2833174,0,0.3270321
2010-11-01,42.41889,0.3051439,1.065814e-14,0.30523
2010-11-02,23.07114,0.1659642,0,0.2848813
2010-11-03,27.15103,0.1953132,0,0.2658892
2010-11-04,23.91123,0.1720075,0,0.2481633
2010-11-05,18.71411,0.1346215,0,0.2316191
2010-11-06,10.90608,0.07845383,0,0.2161778
2010-11-07,9.824274,0.07067176,0,0.2017659
2010-11-08,13.83857,0.09954893,0,0.1883149
2010-11-09,27.11423,0.1950485,0,0.1757606
2010-11-10,28.96126,0.2083353,0,0.1640432
