time,ppfd,co2,pa_f,PMod_A0_daily_total,PMod_sub_A0_daily_total,pre,soilm_stress,PMod_sub_A0_daily_total_penalised,growing_day,growing_day_filtered,annual_lai_max,annual_fapar_max,Ls_daily,Ls_daily_lagged
2010-09-13,72.37997,396.4615,97890.6,2.590136,4.04019,3.69,0.5772067,2.332025,True,True,3.415819,0.8187557,0,1.703881
2010-09-14,109.4753,384.8428,97581.44,3.888927,5.587337,3.69,0.5772067,3.225049,True,True,3.415819,0.8187557,8.881784e-16,1.590289
2010-09-15,179.5513,380.7167,96716.92,6.152072,6.740684,3.69,0.5772067,3.890768,True,True,3.415819,0.8187557,0.1979536,1.497466
2010-09-16,328.9889,381.783,96658.25,10.95542,8.75724,3.69,0.5772067,5.054738,True,True,3.415819,0.8187557,1.314991,1.485301
2010-09-17,248.0916,385.1995,96857.4,8.483822,8.532876,3.69,0.5772067,4.925233,True,True,3.415819,0.8187557,1.199114,1.466222
2010-09-18,276.0413,394.1951,97315.27,9.311503,8.837489,3.69,0.5772067,5.101058,True,True,3.415819,0.8187557,1.35601,1.458875
2010-09-19,362.99,398.2952,97459,12.10982,9.490187,3.69,0.5772067,5.4778,True,True,3.415819,0.8187557,1.681886,1.473742
2010-09-20,270.9007,387.0334,97463.1,8.906045,9.558636,3.69,0.5772067,5.517309,True,True,3.415819,0.8187557,1.715308,1.489846
2010-09-21,382.925,402.2212,97740.69,12.43222,11.17724,3.69,0.5772067,6.451576,True,True,3.415819,0.8187557,2.470302,1.55521
2010-09-22,397.8876,424.1026,97941.77,12.55969,11.52925,3.69,0.5772067,6.65476,True,True,3.415819,0.8187557,2.626678,1.626641
2010-09-23,390.2119,404.3859,97240.31,11.93084,11.70924,3.69,0.5772067,6.758652,True,True,3.415819,0.8187557,2.705701,1.698579
2010-09-24,366.9047,391.0351,96235.58,11.54883,11.65067,3.69,0.5772067,6.724844,True,True,3.415819,0.8187557,2.680053,1.76401
2010-09-25,47.07432,398.4058,96031.81,1.709198,2.69242,3.69,0.5772067,1.554083,True,True,3.415819,0.8187557,0,1.64641
2010-09-26,39.88944,388.055,96343.27,1.389883,2.180942,3.69,0.5772067,1.258855,True,True,3.415819,0.8187557,0,1.536649
2010-09-27,39.15376,390.844,96313.56,1.364418,2.123249,3.69,0.5772067,1.225554,True,True,3.415819,0.8187557,0,1.434206
2010-09-28,15.00344,389.347,96865.08,0.5339839,0.8688239,3.69,0.5772067,0.501491,True,True,3.415819,0.8187557,0,1.338592
2010-09-29,74.83791,388.7268,97527.5,2.569277,3.572671,3.69,0.5772067,2.06217,True,True,3.415819,0.8187557,4.440892e-16,1.249352
2010-09-30,196.0528,397.1125,97545.31,6.573296,5.930795,3.69,0.5772067,3.423295,True,True,3.415819,0.8187557,0,1.166062
2010-10-01,246.1408,410.5974,97317.1,8.308802,7.249922,0.5290322,0.5772067,4.184704,True,True,3.415819,0.8187557,0.4979647,1.121522
2010-10-02,219.0619,401.6105,97391.67,7.560032,6.899135,0.5290322,0.5772067,3.982227,True,True,3.415819,0.8187557,0.2928317,1.066276
2010-10-03,339.4945,394.9435,97203.17,11.70589,8.306755,0.5290322,0.5772067,4.794715,True,True,3.415819,0.8187557,1.080477,1.067223
2010-10-04,221.7107,395.9469,96682.02,7.669458,6.518957,0.5290322,0.5772067,3.762786,True,True,3.415819,0.8187557,0.06269665,1.000255
2010-10-05,253.8284,408.9879,96741.73,8.881524,7.762289,0.5290322,0.5772067,4.480446,True,True,3.415819,0.8187557,0.7865274,0.9860062
2010-10-06,238.7171,397.7812,97356.58,8.298759,7.240057,0.5290322,0.5772067,4.17901,True,True,3.415819,0.8187557,0.492284,0.9530914
2010-10-07,141.7853,415.0242,97929.58,5.013628,6.222761,0.5290322,0.5772067,3.59182,True,True,3.415819,0.8187557,0,0.8895519
2010-10-08,301.4682,410.1887,98059.85,10.18544,8.327765,0.5290322,0.5772067,4.806842,True,True,3.415819,0.8187557,1.091581,0.9030205
2010-10-09,336.3819,400.9343,97924.42,11.03056,9.198484,0.5290322,0.5772067,5.309427,True,True,3.415819,0.8187557,1.537896,0.9453455
2010-10-10,323.4355,419.052,97410.62,10.70202,8.317358,0.5290322,0.5772067,4.800835,True,True,3.415819,0.8187557,1.086082,0.954728
2010-10-11,317.2602,418.9641,97343.04,10.46897,8.212646,0.5290322,0.5772067,4.740395,True,True,3.415819,0.8187557,1.030528,0.9597813
2010-10-12,67.95027,405.435,97430.35,2.121066,3.007476,0.5290322,0.5772067,1.735935,True,True,3.415819,0.8187557,0,0.8957959
2010-10-13,243.8062,397.1544,97366.94,8.060703,6.285391,0.5290322,0.5772067,3.62797,True,True,3.415819,0.8187557,6.217249e-15,0.8360762
2010-10-14,121.1679,404.6959,97102.54,3.934195,4.553885,0.5290322,0.5772067,2.628533,True,True,3.415819,0.8187557,4.440892e-16,0.7803378
2010-10-15,70.05334,397.9178,96851.83,2.387219,3.527491,0.5290322,0.5772067,2.036092,True,True,3.415819,0.8187557,0,0.7283153
2010-10-16,104.316,401.6734,96700.79,3.596265,4.33128,0.5290322,0.5772067,2.500044,True,True,3.415819,0.8187557,8.881784e-16,0.6797609
2010-10-17,262.7666,396.4918,97532.71,8.592455,6.144255,0.5290322,0.5772067,3.546506,True,True,3.415819,0.8187557,3.996803e-15,0.6344435
2010-10-18,268.0624,409.8507,97585.15,8.558876,6.322213,0.5290322,0.5772067,3.649224,True,True,3.415819,0.8187557,0,0.5921473
2010-10-19,86.53714,394.9307,96486.65,2.798539,3.727237,0.5290322,0.5772067,2.151386,True,True,3.415819,0.8187557,0,0.5526708
2010-10-20,88.21644,392.9521,96248.88,2.909198,3.72112,0.5290322,0.5772067,2.147856,True,True,3.415819,0.8187557,0,0.5158261
2010-10-21,144.7284,392.2537,97493.48,4.448508,4.758077,0.5290322,0.5772067,2.746394,True,True,3.415819,0.8187557,4.440892e-16,0.4814377
2010-10-22,212.2516,392.0366,97584.75,6.760796,5.828582,0.5290322,0.5772067,3.364297,True,True,3.415819,0.8187557,0,0.4493418
2010-10-23,241.4381,401.2059,96847.83,7.907515,6.705637,0.5290322,0.5772067,3.870539,True,True,3.415819,0.8187557,0.1767713,0.4311705
2010-10-24,139.7036,390.9692,96415.85,4.634966,5.524546,0.5290322,0.5772067,3.188805,True,True,3.415819,0.8187557,4.440892e-16,0.4024258
2010-10-25,89.05807,399.1682,97462.69,2.789711,3.757088,0.5290322,0.5772067,2.168617,True,True,3.415819,0.8187557,0,0.3755974
2010-10-26,135.4991,399.7424,98158.08,4.260088,4.510737,0.5290322,0.5772067,2.603628,True,True,3.415819,0.8187557,0,0.3505576
2010-10-27,216.4694,400.2113,98122.98,6.945097,6.153203,0.5290322,0.5772067,3.55167,True,True,3.415819,0.8187557,0,0.327187
2010-10-28,145.5875,391.6267,97672.48,4.754858,5.720769,0.5290322,0.5772067,3.302066,True,True,3.415819,0.8187557,2.220446e-15,0.3053746
2010-10-29,220.2139,402.5043,97247.81,7.313968,7.369077,0.5290322,0.5772067,4.253481,True,True,3.415819,0.8187557,0.5661938,0.3227625
2010-10-30,214,398.2979,96524.38,7.05813,7.673141,0.5290322,0.5772067,4.428989,True,True,3.415819,0.8187557,0.7371982,0.3503916
2010-10-31,140.3227,399.7668,96286.67,4.713124,5.895358,0.5290322,0.5772067,3.40284,True,True,3.415819,0.8187557,0,0.3270321
2010-11-01,148.7478,422.2602,96532.54,5.128755,6.34953,3.323334,0.5772067,3.664992,True,True,3.415819,0.8187557,3.175238e-14,0.30523
2010-11-02,71.40986,421.5444,97089.65,2.427517,3.453435,3.323334,0.5772067,1.993346,True,True,3.415819,0.8187557,0,0.2848813
2010-11-03,81.6558,396.095,97086.08,2.802642,4.06414,3.323334,0.5772067,2.345849,True,True,3.415819,0.8187557,0,0.2658892
2010-11-04,67.49671,390.2623,97409.25,2.350843,3.579186,3.323334,0.5772067,2.06593,True,True,3.415819,0.8187557,0,0.2481633
2010-11-05,51.96169,388.0326,97523.96,1.791909,2.801247,3.323334,0.5772067,1.616899,True,True,3.415819,0.8187557,0,0.2316191
2010-11-06,29.86016,390.9505,96823.38,1.03891,1.632492,3.323334,0.5772067,0.9422854,True,True,3.415819,0.8187557,0,0.2161778
2010-11-07,29.81328,400.6442,96100.38,0.9574245,1.47056,3.323334,0.5772067,0.8488173,True,True,3.415819,0.8187557,0,0.2017659
2010-11-08,54.53889,399.865,94675.85,1.57637,2.071445,3.323334,0.5772067,1.195652,True,True,3.415819,0.8187557,0,0.1883149
2010-11-09,163.2462,413.7103,94155.79,5.327678,4.058632,3.323334,0.5772067,2.342669,True,True,3.415819,0.8187557,8.881784e-16,0.1757606
2010-11-10,130.0765,409.0991,94893.56,4.318936,4.335107,3.323334,0.5772067,2.502253,True,True,3.415819,0.8187557,0,0.1640432
2010-11-11,117.8253,395.5399,96089.81,3.720109,3.609064,3.323334,0.5772067,2.083176,True,True,3.415819,0.8187557,0,0.153107
2010-11-12,98.65606,389.0721,95207.96,3.299013,4.028097,3.323334,0.5772067,2.325045,True,True,3.415819,0.8187557,0,0.1428998
2010-11-13,139.6694,385.6282,95593.58,4.758946,5.38474,3.323334,0.5772067,3.108108,True,True,3.415819,0.8187557,0,0.1333732
2010-11-14,127.3968,389.7412,96091.75,4.275094,4.892197,3.323334,0.5772067,2.823809,True,True,3.415819,0.8187557,0,0.1244816
2010-11-15,42.65512,394.7757,96890.96,1.493135,2.22197,3.323334,0.5772067,1.282536,True,True,3.415819,0.8187557,1.110223e-16,0.1161829
2010-11-16,13.00169,392.5126,97304.02,0.4109588,0.6426761,3.323334,0.5772067,0.370957,True,True,3.415819,0.8187557,0,0.1084373
2010-11-17,13.30883,397.3988,96896.88,0.4171034,0.6542719,3.323334,0.5772067,0.3776501,True,True,3.415819,0.8187557,0,0.1012082
2010-11-18,12.46372,411.0748,96613.33,0.4139215,0.6530872,3.323334,0.5772067,0.3769663,True,True,3.415819,0.8187557,0,0.09446097
2010-11-19,85.76283,402.4555,97223.81,2.798655,2.435026,3.323334,0.5772067,1.405514,True,True,3.415819,0.8187557,0,0.08816357
2010-11-20,51.77048,414.295,97290.9,1.7052,2.206463,3.323334,0.5772067,1.273585,True,True,3.415819,0.8187557,1.110223e-16,0.082286
2010-11-21,91.42978,405.4655,96728.54,2.785732,2.212992,3.323334,0.5772067,1.277354,True,True,3.415819,0.8187557,0,0.07680027
2010-11-22,19.07234,418.6408,95549.83,0.6355287,0.9474734,3.323334,0.5772067,0.5468881,True,True,3.415819,0.8187557,0,0.07168025
2010-11-23,18.24827,406.3548,95408.98,0.512007,0.7591204,3.323334,0.5772067,0.4381694,True,True,3.415819,0.8187557,0,0.06690157
2010-11-24,31.41192,409.6449,95802.73,0.8279848,1.124729,3.323334,0.5772067,0.6492014,True,True,3.415819,0.8187557,0,0.06244146
2010-11-25,119.2295,410.3352,96031.85,3.237268,1.939368,3.323334,0.5772067,1.119416,False,False,3.415819,0.8187557,0,0.0582787
2010-11-26,27.92225,407.8224,95849.35,0.7442563,1.045956,3.323334,0.5772067,0.6037329,True,False,3.415819,0.8187557,0,0.05439345
2010-11-27,121.88,410.2022,96256.31,2.949749,1.644123,3.323334,0.5772067,0.9489989,False,False,3.415819,0.8187557,0,0.05076722
2010-11-28,109.3548,417.8203,96331.94,2.834222,2.007839,3.323334,0.5772067,1.158938,False,False,3.415819,0.8187557,0,0.04738274
2010-11-29,32.46227,416.1233,96156.17,0.7304518,1.010222,3.323334,0.5772067,0.583107,False,False,3.415819,0.8187557,0,0.04422389
2010-11-30,43.6526,408.2397,97031.54,0.8232871,1.06144,3.323334,0.5772067,0.61267,False,False,3.415819,0.8187557,0,0.04127563
2010-12-01,33.69791,414.5798,96393.44,0.2686107,0.3944344,2.76129,0.5772067,0.2276702,False,False,3.415819,0.8187557,0,0.03852392
2010-12-02,97.72879,414.0483,96208.25,0.4914299,0.4946766,2.76129,0.5772067,0.2855307,False,False,3.415819,0.8187557,0,0.03595566
2010-12-03,129.9026,429.0524,96590.92,1.928377,1.057052,2.76129,0.5772067,0.6101373,False,False,3.415819,0.8187557,5.551115e-17,0.03355862
2010-12-04,127.9404,418.4406,97265.96,2.40374,1.395898,2.76129,0.5772067,0.8057216,False,False,3.415819,0.8187557,0,0.03132138
2010-12-05,47.38206,412.9055,96349.4,1.136538,1.456463,2.76129,0.5772067,0.8406805,False,False,3.415819,0.8187557,0,0.02923328
2010-12-06,49.55895,416.8803,95894.62,1.330197,1.561172,2.76129,0.5772067,0.9011192,False,False,3.415819,0.8187557,0,0.0272844
2010-12-07,33.454,429.8942,96004.4,0.841085,1.145965,2.76129,0.5772067,0.6614589,False,False,3.415819,0.8187557,0,0.02546544
2010-12-08,26.87165,443.1669,95952.83,0.771709,1.032452,2.76129,0.5772067,0.5959381,False,False,3.415819,0.8187557,0,0.02376774
2010-12-09,37.33064,403.4207,96769.48,0.8993755,1.054173,2.76129,0.5772067,0.6084757,False,False,3.415819,0.8187557,0,0.02218323
2010-12-10,49.6335,399.3785,97716.31,0.945288,1.028555,2.76129,0.5772067,0.5936889,False,False,3.415819,0.8187557,5.551115e-17,0.02070434
2010-12-11,19.16006,399.3684,96597.71,0.5658231,0.8417799,2.76129,0.5772067,0.485881,True,False,3.415819,0.8187557,0,0.01932405
2010-12-12,24.16287,396.6845,96462.52,0.6489893,0.8921334,2.76129,0.5772067,0.5149454,True,False,3.415819,0.8187557,0,0.01803578
2010-12-13,21.20329,402.0938,97355.35,0.3557749,0.5259523,2.76129,0.5772067,0.3035832,False,False,3.415819,0.8187557,0,0.0168334
2010-12-14,32.33396,402.9156,97462.4,0.6882078,0.9061719,2.76129,0.5772067,0.5230485,False,False,3.415819,0.8187557,0,0.01571117
2010-12-15,20.43047,403.9229,97394.23,0.3913668,0.5659258,2.76129,0.5772067,0.3266562,False,False,3.415819,0.8187557,0,0.01466376
2010-12-16,108.3436,406.1475,96511.9,1.950282,1.071957,2.76129,0.5772067,0.6187407,False,False,3.415819,0.8187557,0,0.01368618
2010-12-17,32.95072,411.6324,95099.52,0.6110813,0.8326906,2.76129,0.5772067,0.4806347,False,False,3.415819,0.8187557,0,0.01277376
2010-12-18,59.09187,417.9402,95738.98,1.027753,1.011072,2.76129,0.5772067,0.5835973,False,False,3.415819,0.8187557,0,0.01192218
2010-12-19,48.16406,412.4602,95538.35,1.045919,1.211109,2.76129,0.5772067,0.6990604,False,False,3.415819,0.8187557,0,0.01112737
2010-12-20,55.21167,411.8506,95744.83,1.299239,1.305776,2.76129,0.5772067,0.7537026,False,False,3.415819,0.8187557,0,0.01038554
2010-12-21,31.96735,427.5058,96329.71,0.8827418,1.166658,2.76129,0.5772067,0.6734027,False,False,3.415819,0.8187557,0,0.009693174
2010-12-22,37.40442,437.191,96150.69,1.117543,1.426912,2.76129,0.5772067,0.8236235,True,False,3.415819,0.8187557,0,0.009046963
2010-12-23,57.28235,440.3787,95648.25,1.651817,1.804059,2.76129,0.5772067,1.041315,True,False,3.415819,0.8187557,0,0.008443832
2010-12-24,11.82809,433.5122,95654.79,0.2957615,0.4385585,2.76129,0.5772067,0.2531389,False,False,3.415819,0.8187557,0,0.00788091
2010-12-25,30.63166,421.9109,96878.42,0.5208333,0.6815013,2.76129,0.5772067,0.3933671,False,False,3.415819,0.8187557,0,0.007355516
2010-12-26,46.47443,418.35,97735.31,0.7458969,0.7630103,2.76129,0.5772067,0.4404147,False,False,3.415819,0.8187557,0,0.006865148
2010-12-27,70.89582,426.5603,97551.6,1.570907,1.180606,2.76129,0.5772067,0.6814539,False,False,3.415819,0.8187557,0,0.006407472
2010-12-28,34.90359,423.4258,97706.98,0.4936164,0.6566892,2.76129,0.5772067,0.3790454,False,False,3.415819,0.8187557,0,0.005980307
2010-12-29,120.9631,416.4818,97992.79,1.369905,0.7585834,2.76129,0.5772067,0.4378595,False,False,3.415819,0.8187557,0,0.00558162
2010-12-30,140.5238,416.179,97854.15,2.238013,1.187907,2.76129,0.5772067,0.6856678,False,False,3.415819,0.8187557,0,0.005209512
2010-12-31,27.10463,406.0285,97587.6,0.7250915,1.019128,2.76129,0.5772067,0.5882476,False,False,3.415819,0.8187557,0,0.004862211
2011-01-01,26.7274,396.0714,97075.21,0.7042636,0.9810761,1.729032,0.5772067,0.5662837,False,False,3.666037,0.8400699,0,0.004538064
2011-01-02,34.86402,395.6338,97208.12,0.8951602,1.168485,1.729032,0.5772067,0.6744573,False,False,3.666037,0.8400699,1.110223e-16,0.004235526
2011-01-03,39.39283,398.1812,97526.67,0.9681052,1.162298,1.729032,0.5772067,0.6708863,False,False,3.666037,0.8400699,0,0.003953158
2011-01-04,76.9335,402.0851,97419.79,1.795453,1.415335,1.729032,0.5772067,0.8169407,False,False,3.666037,0.8400699,0,0.003689614
2011-01-05,80.08402,394.5637,97038.33,1.383031,1.069567,1.729032,0.5772067,0.6173615,False,False,3.666037,0.8400699,0,0.003443639
2011-01-06,36.84367,394.1067,96090.21,0.9744787,1.276189,1.729032,0.5772067,0.7366246,False,False,3.666037,0.8400699,0,0.003214064
2011-01-07,32.62309,388.3694,96535.62,1.032129,1.399165,1.729032,0.5772067,0.8076073,True,True,3.666037,0.8400699,0,0.002999793
2011-01-08,60.12688,385.5802,96634.38,2.014756,2.431287,1.729032,0.5772067,1.403355,True,True,3.666037,0.8400699,3.330669e-16,0.002799806
2011-01-09,67.75817,391.4977,96762.92,2.244938,2.219132,1.729032,0.5772067,1.280898,True,True,3.666037,0.8400699,0,0.002613153
2011-01-10,119.4909,406.5702,97691.88,3.549358,2.426001,1.729032,0.5772067,1.400304,True,True,3.666037,0.8400699,0,0.002438942
2011-01-11,101.5597,413.6783,96839.38,3.100901,2.477498,1.729032,0.5772067,1.430028,True,True,3.666037,0.8400699,1.110223e-16,0.002276346
2011-01-12,61.94843,399.1365,96966.88,1.872647,2.024879,1.729032,0.5772067,1.168774,True,True,3.666037,0.8400699,0,0.00212459
2011-01-13,22.74685,399.2794,96613.33,0.7684022,1.153257,1.729032,0.5772067,0.6656676,True,True,3.666037,0.8400699,0,0.001982951
2011-01-14,51.7001,391.4329,96805,1.821291,2.277415,1.729032,0.5772067,1.31454,True,True,3.666037,0.8400699,0,0.001850754
2011-01-15,61.69555,392.8802,97548.96,2.052925,2.379852,1.729032,0.5772067,1.373667,True,True,3.666037,0.8400699,0,0.00172737
2011-01-16,124.4141,398.3981,98042.92,4.111896,3.305579,1.729032,0.5772067,1.908002,True,True,3.666037,0.8400699,0,0.001612212
2011-01-17,145.659,403.4925,97911.25,4.670861,3.3958,1.729032,0.5772067,1.960079,True,True,3.666037,0.8400699,2.220446e-16,0.001504731
2011-01-18,68.88485,401.4484,97801.67,2.282553,2.565468,1.729032,0.5772067,1.480806,True,True,3.666037,0.8400699,3.330669e-16,0.001404416
2011-01-19,37.6805,399.6935,97900.62,1.072947,1.386313,1.729032,0.5772067,0.8001891,True,True,3.666037,0.8400699,0,0.001310788
2011-01-20,42.1311,396.9431,98064.17,1.092547,1.320811,1.729032,0.5772067,0.7623809,False,False,3.666037,0.8400699,0,0.001223402
2011-01-21,20.80673,398.4311,98556.67,0.455246,0.6677173,1.729032,0.5772067,0.3854109,False,False,3.666037,0.8400699,0,0.001141842
2011-01-22,144.4924,402.4996,98422.08,3.704454,2.094875,1.729032,0.5772067,1.209176,False,False,3.666037,0.8400699,1.110223e-16,0.001065719
2011-01-23,37.82415,404.6577,97794.17,0.9693223,1.253551,1.729032,0.5772067,0.7235578,False,False,3.666037,0.8400699,0,0.0009946715
2011-01-24,67.06585,402.8094,97530.42,1.8855,2.043171,1.729032,0.5772067,1.179332,True,False,3.666037,0.8400699,0,0.00092836
2011-01-25,46.2519,399.7119,96425,1.290014,1.615045,1.729032,0.5772067,0.932215,True,False,3.666037,0.8400699,0,0.0008664694
2011-01-26,44.66963,398.7631,96392.29,1.239895,1.589152,1.729032,0.5772067,0.9172692,True,False,3.666037,0.8400699,0,0.0008087047
2011-01-27,28.80352,400.514,97409.38,0.6119152,0.8562255,1.729032,0.5772067,0.4942191,False,False,3.666037,0.8400699,0,0.0007547911
2011-01-28,157.2687,406.4183,98012.08,4.064729,2.115446,1.729032,0.5772067,1.22105,False,False,3.666037,0.8400699,0,0.0007044717
2011-01-29,181.7697,412.8213,97612.5,4.748344,2.529851,1.729032,0.5772067,1.460247,False,False,3.666037,0.8400699,0,0.0006575069
2011-01-30,198.5783,416.1489,97566.67,4.362635,2.172772,1.729032,0.5772067,1.254139,False,False,3.666037,0.8400699,0,0.0006136731
2011-01-31,200.2985,423.4985,97832.92,4.325946,2.541049,1.729032,0.5772067,1.466711,False,False,3.666037,0.8400699,0,0.0005727616
2011-02-01,198.9316,425.1139,97887.5,4.461475,2.752856,0.5285714,0.5772067,1.588967,False,False,3.666037,0.8400699,0,0.0005345775
2011-02-02,87.9274,411.3825,98142.08,2.180006,2.532718,0.5285714,0.5772067,1.461902,False,False,3.666037,0.8400699,0,0.000498939
2011-02-03,46.67435,405.1596,97913.33,1.321132,1.889047,0.5285714,0.5772067,1.090371,True,True,3.666037,0.8400699,0,0.0004656764
2011-02-04,60.5574,398.1683,97543.54,1.839442,2.42956,0.5285714,0.5772067,1.402358,True,True,3.666037,0.8400699,0,0.0004346313
2011-02-05,110.2786,393.7182,97309.17,3.62662,4.283802,0.5285714,0.5772067,2.47264,True,True,3.666037,0.8400699,0,0.0004056559
2011-02-06,88.90915,392.1183,97627.29,2.977533,3.803157,0.5285714,0.5772067,2.195208,True,True,3.666037,0.8400699,2.220446e-16,0.0003786121
2011-02-07,180.71,393.2569,97501.46,5.842712,4.691277,0.5285714,0.5772067,2.707837,True,True,3.666037,0.8400699,6.661338e-16,0.0003533713
2011-02-08,138.9291,398.1935,97499.38,4.438062,4.372013,0.5285714,0.5772067,2.523555,True,True,3.666037,0.8400699,6.661338e-16,0.0003298132
2011-02-09,228.6827,406.4274,97931.88,6.896677,4.965558,0.5285714,0.5772067,2.866154,False,False,3.666037,0.8400699,0,0.0003078257
2011-02-10,155.4603,405.3692,97423.54,4.812587,5.016755,0.5285714,0.5772067,2.895705,True,False,3.666037,0.8400699,0,0.000287304
2011-02-11,35.95372,399.8727,96589.17,1.228971,1.829211,0.5285714,0.5772067,1.055833,True,False,3.666037,0.8400699,0,0.0002681504
2011-02-12,156.726,396.9821,97476.25,3.880309,3.338303,0.5285714,0.5772067,1.926891,False,False,3.666037,0.8400699,2.220446e-16,0.0002502737
2011-02-13,35.394,401.095,96987.08,0.9537041,1.423182,0.5285714,0.5772067,0.82147,True,False,3.666037,0.8400699,5.551115e-17,0.0002335888
2011-02-14,143.4537,403.3071,96833.96,4.025553,3.690945,0.5285714,0.5772067,2.130438,True,False,3.666037,0.8400699,0,0.0002180162
2011-02-15,209.3656,403.3494,96230.62,5.900823,4.275968,0.5285714,0.5772067,2.468117,True,False,3.666037,0.8400699,2.220446e-16,0.0002034818
2011-02-16,150.1593,406.6279,96050.21,4.197909,4.219509,0.5285714,0.5772067,2.435529,False,False,3.666037,0.8400699,0,0.0001899163
2011-02-17,27.0334,415.2448,96177.92,0.7284196,1.103015,0.5285714,0.5772067,0.6366674,False,False,3.666037,0.8400699,0,0.0001772552
2011-02-18,44.4023,413.429,96986.04,1.044344,1.505109,0.5285714,0.5772067,0.868759,False,False,3.666037,0.8400699,0,0.0001654382
2011-02-19,44.12902,408.4108,97415,0.9403708,1.334541,0.5285714,0.5772067,0.770306,False,False,3.666037,0.8400699,0,0.000154409
2011-02-20,130.7079,402.1148,97587.71,1.942353,1.816015,0.5285714,0.5772067,1.048216,False,False,3.666037,0.8400699,0,0.0001441151
2011-02-21,257.7668,405.7496,97606.25,3.556461,1.975497,0.5285714,0.5772067,1.14027,False,False,3.666037,0.8400699,0,0.0001345074
2011-02-22,272.9771,413.1038,97532.08,3.512377,2.14391,0.5285714,0.5772067,1.237479,False,False,3.666037,0.8400699,0,0.0001255402
2011-02-23,307.2717,411.8673,98144.38,4.469768,2.618762,0.5285714,0.5772067,1.511567,False,False,3.666037,0.8400699,0,0.0001171709
2011-02-24,233.9838,414.0648,98247.92,5.881157,4.70933,0.5285714,0.5772067,2.718257,False,False,3.666037,0.8400699,8.881784e-16,0.0001093595
2011-02-25,321.8376,407.4118,98513.54,8.291449,5.581292,0.5285714,0.5772067,3.221559,False,False,3.666037,0.8400699,0,0.0001020689
2011-02-26,310.2857,408.115,97629.58,8.856631,6.880769,0.5285714,0.5772067,3.971626,False,False,3.666037,0.8400699,0.4643088,0.03104918
2011-02-27,194.2752,413.2238,96947.92,5.585045,5.906627,0.5285714,0.5772067,3.409345,True,False,3.666037,0.8400699,2.442491e-15,0.02897924
2011-02-28,301.8703,417.4118,97971.25,9.650279,8.627294,0.5285714,0.5772067,4.979732,True,False,3.666037,0.8400699,1.446996,0.1235137
2011-03-01,244.0681,417.6447,98716.25,7.202836,6.326342,0.9193549,0.5772067,3.651607,False,False,3.666037,0.8400699,0.1198965,0.1232726
2011-03-02,323.9762,414.846,98862.08,9.004697,7.324818,0.9193549,0.5772067,4.227934,False,False,3.666037,0.8400699,0.7275105,0.1635551
2011-03-03,284.7661,416.6292,98604.17,8.239135,7.382283,0.9193549,0.5772067,4.261103,False,False,3.666037,0.8400699,0.7608305,0.2033734
2011-03-04,323.2223,405.8935,98585.96,9.853699,9.076112,0.9193549,0.5772067,5.238793,False,False,3.666037,0.8400699,1.679894,0.3018081
2011-03-05,279.9586,409.7185,97904.17,8.103023,7.897759,0.9193549,0.5772067,4.55864,False,False,3.666037,0.8400699,1.052802,0.3518744
2011-03-06,261.154,415.3493,98198.62,7.012974,6.255193,0.9193549,0.5772067,3.61054,False,False,3.666037,0.8400699,0.07428667,0.3333685
2011-03-07,374.3855,408.8207,99104.62,9.841701,8.024861,0.9193549,0.5772067,4.632004,False,False,3.666037,0.8400699,1.122995,0.3860103
2011-03-08,373.4734,409.3796,98344.06,11.17989,10.37273,0.9193549,0.5772067,5.987208,True,True,3.666037,0.8400699,2.318684,0.5148552
2011-03-09,315.3045,407.2053,97255.62,10.4351,11.78047,0.9193549,0.5772067,6.799764,True,True,3.666037,0.8400699,2.966308,0.6782854
2011-03-10,181.7334,409.7443,97051.88,5.863233,7.500487,0.9193549,0.5772067,4.329332,True,True,3.666037,0.8400699,0.8288653,0.6883241
2011-03-11,77.80135,414.025,97113.12,2.559413,3.756572,0.9193549,0.5772067,2.168319,True,True,3.666037,0.8400699,2.220446e-16,0.6424358
2011-03-12,305.13,412.7274,96916.46,10.06222,11.38299,0.9193549,0.5772067,6.570338,True,True,3.666037,0.8400699,2.787578,0.7854453
2011-03-13,261.2726,415.4509,96433.75,8.628994,10.57154,0.9193549,0.5772067,6.101962,True,True,3.666037,0.8400699,2.41275,0.8939323
2011-03-14,190.5471,415.2534,97102.08,6.623107,8.588563,0.9193549,0.5772067,4.957376,True,True,3.666037,0.8400699,1.426574,0.9294417
2011-03-15,269.3191,413.1877,97552.29,9.354447,10.51132,0.9193549,0.5772067,6.067206,True,True,3.666037,0.8400699,2.384359,1.026436
2011-03-16,79.3373,418.1294,96926.25,2.662252,3.818822,0.9193549,0.5772067,2.20425,True,True,3.666037,0.8400699,0,0.9580071
2011-03-17,37.26272,420.6588,96184.17,1.288586,2.004064,0.9193549,0.5772067,1.156759,True,True,3.666037,0.8400699,0,0.8941399
2011-03-18,21.1633,417.2936,97275.42,0.6176863,0.9629291,0.9193549,0.5772067,0.5558092,True,True,3.666037,0.8400699,0,0.8345306
2011-03-19,223.8632,412.7504,98352.71,6.726912,6.31009,0.9193549,0.5772067,3.642226,True,True,3.666037,0.8400699,0.1095078,0.7861958
2011-03-20,235.8287,415.2747,98772.5,7.142217,7.713492,0.9193549,0.5772067,4.45228,True,True,3.666037,0.8400699,0.9498116,0.7971035
