,date,kN,nu,lambda,rho,dr,delta,ru,rv,rw,hs,hn,tau_o,tau,PPFD,sf,Rnl,Ho,Hn,Hnn,s,lv,Patm,pw,gamma,Econ,Cn,rx,hi,EET,PET,AET
1421,2011-11-22,365.0,316.464581,239.464581,0.987763,1.024931,-20.036659,-0.24155,0.666276,184.68644,68.743902,61.275837,0.785706,0.25372,6.376981,0.087397,14.527067,12.701612,1.228341,-0.801562,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.014663,0.000659,54.133776,0.382374,0.382374,0.065707
1422,2011-11-23,365.0,317.475533,240.475533,0.987566,1.025339,-20.251023,-0.244026,0.665362,229.58835,68.484254,61.545363,0.785706,0.273129,6.7884,0.109968,16.758619,12.560214,1.543486,-0.924694,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.017882,0.000696,53.663482,0.491805,0.491805,0.094895
1423,2011-11-24,365.0,318.486883,241.486883,0.987374,1.025738,-20.459175,-0.246428,0.664466,256.085146,68.230999,59.081957,0.785706,0.359822,8.845491,0.224885,24.323684,12.423155,1.535298,-1.357649,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.024348,0.000646,52.377387,0.473903,0.473903,0.078957
1424,2011-11-25,365.0,319.498623,242.498623,0.987185,1.026131,-20.661017,-0.248753,0.663589,392.671664,67.984334,57.234368,0.785706,0.558247,13.576799,0.550666,43.344636,12.290486,2.151795,-2.440549,31.983483,2.514121,0.816609,999.302552,52.444222,0.150785,0.0368,0.000543,52.176277,0.61461,0.61461,0.07435
1425,2011-11-26,365.0,320.510747,243.510747,0.987001,1.026515,-20.856454,-0.251002,0.662731,464.433191,67.74446,55.15888,0.785706,0.668066,16.078135,0.759012,59.270333,12.162255,2.291836,-3.369103,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.054385,0.000581,49.832091,0.675414,0.675414,0.092359
1426,2011-11-27,365.0,321.523245,244.523245,0.98682,1.026891,-21.045395,-0.253173,0.661895,448.038827,67.511574,57.377374,0.785706,0.546782,13.025325,0.529943,46.442444,12.038508,2.466069,-2.618853,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.046966,0.000646,50.89273,0.761205,0.761205,0.12679
1427,2011-11-28,365.0,322.53611,245.53611,0.986643,1.027259,-21.227747,-0.255266,0.661081,540.716235,67.285873,56.778227,0.785706,0.621282,14.65349,0.668151,57.817904,11.919292,2.886555,-3.271549,46.061744,2.499411,0.816609,999.915818,52.810115,0.186409,0.060985,0.000671,49.997854,0.90576,0.90576,0.162258
1428,2011-11-29,365.0,323.549335,246.549335,0.98647,1.027619,-21.403423,-0.257279,0.660291,430.185046,67.067555,58.25146,0.785706,0.482666,11.274608,0.418003,38.785724,11.804649,2.463834,-2.183457,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.039942,0.000659,51.469825,0.766975,0.766975,0.132474
1429,2011-11-30,365.0,324.562911,247.562911,0.986301,1.027971,-21.572336,-0.259213,0.659525,293.174992,66.856811,56.852994,0.785706,0.426306,9.865282,0.325609,29.730205,11.69462,1.567157,-1.684878,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.027198,0.000581,51.35797,0.461848,0.461848,0.062992
1430,2011-12-01,365.0,325.576829,248.576829,0.986137,1.028314,-21.734402,-0.261067,0.658785,495.904082,66.653834,51.756548,0.785706,0.728676,16.71058,0.881029,72.760909,11.589246,2.032593,-4.212061,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.077051,0.000659,45.838779,0.632733,0.632733,0.108829
1431,2011-12-02,365.0,326.591081,249.591081,0.985976,1.028649,-21.889542,-0.262839,0.658071,588.637107,66.458812,55.195318,0.785706,0.726206,16.509247,0.875965,66.383724,11.488562,2.889675,-3.794064,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.059895,0.000568,50.037946,0.843025,0.843025,0.110488
1432,2011-12-03,365.0,327.605659,250.605659,0.98582,1.028975,-22.037675,-0.26453,0.657386,587.5351,66.271929,55.798458,0.785706,0.680194,15.33408,0.783047,61.685651,11.392607,2.970515,-3.519826,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.058075,0.000594,50.243935,0.884065,0.884065,0.125636
1433,2011-12-04,365.0,328.620555,251.620555,0.985668,1.029292,-22.178727,-0.266138,0.656728,536.295481,66.093367,56.748434,0.785706,0.605538,13.541785,0.63826,50.388853,11.301414,2.83993,-2.866357,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.045249,0.000568,51.431094,0.828513,0.828513,0.108526
1434,2011-12-05,365.0,329.635758,252.635758,0.98552,1.0296,-22.312624,-0.267662,0.656101,626.251966,65.9233,56.43513,0.785706,0.699938,15.533224,0.822589,59.546021,11.215015,3.262175,-3.394086,29.666731,2.517153,0.816609,999.103712,52.381061,0.143775,0.048798,0.000518,51.791501,0.911069,0.911069,0.100769
1435,2011-12-06,365.0,330.651261,253.651261,0.985377,1.029899,-22.439297,-0.269104,0.655504,649.794447,65.761899,54.732128,0.785706,0.723145,15.931512,0.869702,71.077268,11.133441,3.103074,-4.08217,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.073209,0.000646,48.61365,0.95783,0.95783,0.158778
1436,2011-12-07,365.0,331.667055,254.667055,0.985239,1.030189,-22.55868,-0.270461,0.654939,639.134578,65.60933,55.098842,0.785706,0.709959,15.533224,0.842849,66.642801,11.056721,3.107324,-3.824372,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.064469,0.000607,49.471357,0.93364,0.93364,0.137634
1437,2011-12-08,365.0,332.68313,255.68313,0.985104,1.03047,-22.670709,-0.271733,0.654405,676.90683,65.465751,54.471962,0.785706,0.751248,16.329799,0.92765,73.473098,10.984883,3.184158,-4.229563,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.072816,0.00062,48.751015,0.965619,0.965619,0.147908
1438,2011-12-09,365.0,333.699477,256.699477,0.984975,1.030741,-22.775325,-0.272921,0.653905,649.242759,65.331312,54.143405,0.785706,0.720198,15.559485,0.863681,71.487991,10.917953,3.000151,-4.123073,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.075423,0.000659,47.935906,0.933927,0.933927,0.160349
1439,2011-12-10,365.0,334.716087,257.716087,0.98485,1.031003,-22.87247,-0.274022,0.653439,537.401293,65.206159,55.735526,0.785706,0.595952,12.802108,0.620237,50.447203,10.855954,2.692196,-2.892567,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.047726,0.000594,50.22127,0.801234,0.801234,0.113242
1440,2011-12-11,365.0,335.73295,258.73295,0.984729,1.031256,-22.962091,-0.275038,0.653007,523.744641,65.090427,55.987508,0.785706,0.580667,12.408197,0.591775,47.260926,10.798909,2.655427,-2.708458,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.042757,0.000568,50.783772,0.774687,0.774687,0.10088
1441,2011-12-12,365.0,336.750058,259.750058,0.984613,1.031498,-23.04414,-0.275968,0.65261,559.815711,64.984244,56.166691,0.785706,0.620526,13.196018,0.666709,48.923267,10.746839,2.862105,-2.802968,28.563809,2.51868,0.816609,998.993908,52.349298,0.140301,0.039326,0.000505,51.725044,0.790009,0.790009,0.083195
1442,2011-12-13,365.0,337.7674,260.7674,0.984502,1.031731,-23.11857,-0.27681,0.652249,587.574167,64.887729,55.029972,0.785706,0.651164,13.786885,0.72584,57.009342,10.699763,2.834936,-3.282626,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.05299,0.000581,49.772304,0.835468,0.835468,0.11316
1443,2011-12-14,365.0,338.784967,261.784967,0.984396,1.031954,-23.185339,-0.277565,0.651924,505.711736,64.800991,55.596937,0.785706,0.560343,11.81733,0.554477,45.907876,10.6577,2.509973,-2.638354,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.043531,0.000594,50.113324,0.747002,0.747002,0.10531
1444,2011-12-15,365.0,339.802749,262.802749,0.984294,1.032168,-23.24441,-0.278233,0.651636,338.372062,64.724131,57.489415,0.785706,0.374865,7.87822,0.246818,24.359953,10.620664,1.843597,-1.389701,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.022433,0.000581,51.968082,0.543316,0.543316,0.073577
1445,2011-12-16,365.0,340.820736,263.820736,0.984197,1.032371,-23.295748,-0.278814,0.651385,602.521906,64.657237,54.089871,0.785706,0.667395,13.983841,0.757687,62.200385,10.588671,2.765803,-3.598573,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.063244,0.000633,48.275496,0.846316,0.846316,0.134034
1446,2011-12-17,365.0,341.838919,264.838919,0.984105,1.032564,-23.339324,-0.279306,0.651171,450.978338,64.600388,55.607036,0.785706,0.499467,10.438642,0.446666,39.919711,10.561735,2.236873,-2.296092,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.040353,0.000633,49.6112,0.684467,0.684467,0.108393
1447,2011-12-18,365.0,342.857287,265.857287,0.984018,1.032747,-23.37511,-0.27971,0.650995,545.777438,64.553654,54.663043,0.785706,0.604381,12.605152,0.636079,52.839386,10.539866,2.579237,-3.051365,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.052532,0.00062,48.962565,0.782173,0.782173,0.118999
1448,2011-12-19,365.0,343.87583,266.87583,0.983936,1.03292,-23.403085,-0.280026,0.650858,580.883102,64.51709,54.408147,0.785706,0.64318,13.392975,0.710306,57.378343,10.523075,2.7087,-3.317377,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.055922,0.000607,48.912429,0.813868,0.813868,0.118932
1449,2011-12-20,365.0,344.894539,267.894539,0.983858,1.033082,-23.42323,-0.280254,0.650759,607.253508,64.490743,53.581502,0.785706,0.672303,13.983841,0.767387,64.422241,10.511372,2.711696,-3.737313,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.068366,0.000659,47.496532,0.844133,0.844133,0.143848
1450,2011-12-21,365.0,345.913403,268.913403,0.983786,1.033234,-23.435533,-0.280393,0.650698,496.424352,64.474647,56.172938,0.785706,0.549551,11.42342,0.534929,40.628993,10.504763,2.531366,-2.332801,28.563809,2.51868,0.816609,998.993908,52.349298,0.140301,0.032729,0.000505,51.761485,0.698717,0.698717,0.073107
1451,2011-12-22,365.0,346.932412,269.932412,0.983718,1.033376,-23.439983,-0.280443,0.650676,676.334738,64.468823,54.208389,0.785706,0.748634,15.559485,0.922218,67.699718,10.503254,3.120435,-3.918045,31.983483,2.514121,0.816609,999.302552,52.444222,0.150785,0.059078,0.000543,49.540835,0.89128,0.89128,0.105907
1452,2011-12-23,365.0,347.951555,270.951555,0.983656,1.033507,-23.436574,-0.280404,0.650693,428.632687,64.473284,50.576001,0.785706,0.6347,13.196018,0.693902,56.931397,10.506849,1.62534,-3.342002,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.057536,0.00062,45.372895,0.492896,0.492896,0.07462
1453,2011-12-24,365.0,348.970823,271.970823,0.983598,1.033628,-23.425306,-0.280277,0.650749,436.180764,64.488027,53.908812,0.785706,0.539522,11.226463,0.516928,44.953062,10.515552,1.981471,-2.604497,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.045774,0.000633,48.147162,0.606316,0.606316,0.095558
1454,2011-12-25,365.0,349.990205,272.990205,0.983546,1.033739,-23.406182,-0.280061,0.650843,489.40011,64.513041,54.750765,0.785706,0.567173,11.81733,0.566941,46.768224,10.529364,2.322719,-2.700289,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.044553,0.000594,49.401982,0.691273,0.691273,0.096766
1455,2011-12-26,365.0,351.00969,274.00969,0.983498,1.033838,-23.379208,-0.279757,0.650975,434.308857,64.5483,55.912613,0.785706,0.490668,10.241686,0.431593,36.953944,10.548285,2.186907,-2.123358,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.034276,0.000581,50.604464,0.644491,0.644491,0.086635
1456,2011-12-27,365.0,352.029269,275.029269,0.983456,1.033927,-23.344395,-0.279363,0.651146,102.182459,64.593768,56.66349,0.785706,0.160046,3.348244,0.004142,8.019011,10.572314,0.534259,-0.459277,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.007742,0.000607,50.932907,0.160526,0.160526,0.023382
1457,2011-12-28,365.0,353.04893,276.04893,0.983419,1.034006,-23.301761,-0.278882,0.651355,95.131796,64.649397,55.461587,0.785706,0.159606,3.348244,0.003918,8.600837,10.601447,0.468534,-0.494887,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.009398,0.000684,48.792871,0.148166,0.148166,0.02706
1458,2011-12-29,365.0,354.068664,277.068664,0.983386,1.034074,-23.251323,-0.278312,0.651602,126.015923,64.715128,54.93871,0.785706,0.224601,4.726932,0.056268,12.097856,10.635681,0.604573,-0.697372,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.012507,0.000646,48.423726,0.186614,0.186614,0.032603
1459,2011-12-30,365.0,355.088459,278.088459,0.983359,1.034131,-23.193106,-0.277653,0.651886,224.865571,64.790892,50.661648,0.785706,0.419576,8.862998,0.314985,30.486457,10.675008,0.85835,-1.786606,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.031399,0.000633,44.847684,0.262649,0.262649,0.044382
1460,2011-12-31,365.0,356.108305,279.108305,0.983337,1.034177,-23.127138,-0.276907,0.652207,347.268556,64.876606,55.284004,0.785706,0.482834,10.241686,0.418288,32.827585,10.719422,1.697219,-1.888389,27.49654,2.520215,0.816609,998.876988,52.317411,0.136852,0.025843,0.000493,50.733406,0.462844,0.462844,0.050039
1461,2012-01-01,366.0,357.348335,280.348335,0.983317,1.034219,-23.036535,-0.275881,0.652647,264.816922,64.994094,50.277557,0.785706,0.498575,10.635597,0.445132,37.393474,10.78026,0.990383,-2.192711,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.034615,0.000568,45.32399,0.288931,0.288931,0.040109
1462,2012-01-02,366.0,358.36547,281.36547,0.983307,1.034242,-22.953748,-0.274944,0.653047,328.885802,65.101211,54.246922,0.785706,0.45928,9.847775,0.378943,35.068214,10.83575,1.525973,-2.023727,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.035567,0.000633,47.964884,0.466937,0.466937,0.079049
1463,2012-01-03,366.0,359.382621,282.382621,0.983301,1.034254,-22.863367,-0.273919,0.653483,555.677379,65.217898,52.67716,0.785706,0.701942,15.134936,0.826629,67.954201,10.896264,2.374837,-3.943996,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.070731,0.000646,46.421756,0.733044,0.733044,0.128742
1464,2012-01-04,366.0,0.399779,283.399779,0.9833,1.034255,-22.765437,-0.272809,0.653953,483.260915,65.344033,53.905084,0.785706,0.587576,12.74521,0.604597,54.343179,10.961785,2.205724,-3.137049,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.060664,0.000696,46.727222,0.702815,0.702815,0.142385
1465,2012-01-05,366.0,1.416933,284.416933,0.983305,1.034245,-22.660006,-0.271612,0.654456,616.998584,65.479485,53.199381,0.785706,0.738897,16.130656,0.902063,74.304301,11.0323,2.715468,-4.298847,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.078638,0.000659,46.696731,0.845307,0.845307,0.153927
1466,2012-01-06,366.0,2.434073,285.434073,0.983315,1.034225,-22.547125,-0.27033,0.654993,426.253876,65.624117,56.976688,0.785706,0.507371,11.152058,0.460319,36.925896,11.107788,2.276667,-2.102827,30.806287,2.515633,0.816609,999.206545,52.412702,0.14727,0.030968,0.00053,51.798004,0.643122,0.643122,0.078887
1467,2012-01-07,366.0,3.451187,286.451187,0.983329,1.034194,-22.426849,-0.268962,0.655563,477.252467,65.777782,56.49293,0.785706,0.566688,12.546066,0.566054,44.353304,11.188232,2.491121,-2.529107,31.983483,2.514121,0.816609,999.302552,52.444222,0.150785,0.038135,0.000543,51.201497,0.711531,0.711531,0.090944
1468,2012-01-08,366.0,4.468265,287.468265,0.983349,1.034152,-22.299237,-0.26751,0.656164,593.41587,65.940328,54.340738,0.785706,0.703952,15.703919,0.830689,68.248552,11.273608,2.779981,-3.92283,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.070352,0.000646,47.883171,0.858101,0.858101,0.150359
1469,2012-01-09,366.0,5.485297,288.485297,0.983374,1.0341,-22.16435,-0.265974,0.656796,528.48954,66.111594,55.263515,0.785706,0.626733,14.09326,0.678581,57.219753,11.363895,2.598372,-3.274333,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.058721,0.000646,48.686646,0.802043,0.802043,0.140485
1470,2012-01-10,366.0,6.502273,289.502273,0.983404,1.034037,-22.022254,-0.264354,0.657457,606.495411,66.291415,55.370384,0.785706,0.719196,16.307916,0.861636,66.265063,11.459065,3.001138,-3.787357,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.061137,0.000581,49.703889,0.884449,0.884449,0.127457
1471,2012-01-11,366.0,7.519181,290.519181,0.983439,1.033964,-21.873016,-0.26265,0.658148,645.757144,66.479619,56.43012,0.785706,0.765785,17.515909,0.958001,65.398841,11.559093,3.373432,-3.718793,26.46396,2.521758,0.816609,998.752798,52.285401,0.133428,0.049619,0.00048,51.953968,0.908578,0.908578,0.093469
1472,2012-01-12,366.0,8.536012,291.536012,0.983479,1.033879,-21.71671,-0.260865,0.658866,646.856959,66.67603,55.742878,0.785706,0.76715,17.7063,0.960863,71.164672,11.663948,3.268654,-4.054506,33.199343,2.512617,0.816609,999.39187,52.47562,0.154317,0.062568,0.000556,50.384245,0.943697,0.943697,0.125256
1473,2012-01-13,366.0,9.552754,292.552754,0.983524,1.033785,-21.553407,-0.258997,0.659611,367.491837,66.880468,47.845916,0.785706,0.698855,16.281655,0.820407,67.503068,11.7736,1.206013,-3.962658,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.071066,0.000646,42.265562,0.372262,0.372262,0.06485
1474,2012-01-14,366.0,10.569399,293.569399,0.983574,1.033679,-21.383188,-0.257048,0.660382,523.804317,67.092746,53.311974,0.785706,0.735387,17.299259,0.894826,72.024568,11.888016,2.340109,-4.136146,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.072692,0.000633,47.196299,0.716057,0.716057,0.120403
1475,2012-01-15,366.0,11.585935,294.585935,0.983629,1.033564,-21.20613,-0.255018,0.661178,378.159089,67.312678,59.322041,0.785706,0.479683,11.397159,0.412966,31.131351,12.00716,2.281519,-1.742897,24.499119,2.524868,0.816609,998.481982,52.221007,0.126667,0.022077,0.000456,54.892076,0.59871,0.59871,0.056366
1476,2012-01-16,366.0,12.602351,295.602351,0.983689,1.033437,-21.022317,-0.252908,0.661998,169.648548,67.540071,58.301973,0.785706,0.325641,7.816945,0.177098,16.105397,12.130995,0.97651,-0.904599,20.945554,2.531184,0.816609,997.845923,52.090701,0.113545,0.010271,0.000409,54.523962,0.242114,0.242114,0.018968
1477,2012-01-17,366.0,13.618639,296.618639,0.983754,1.033301,-20.831835,-0.250719,0.66284,149.282706,67.774734,57.958033,0.785706,0.296789,7.199818,0.139191,15.069301,12.259482,0.8463,-0.846739,25.465127,2.523309,0.816609,998.621183,52.253266,0.130032,0.01101,0.000468,53.501194,0.225034,0.225034,0.022127
1478,2012-01-18,366.0,14.634787,297.634787,0.983824,1.033154,-20.634771,-0.248451,0.663703,145.328748,68.01647,55.348503,0.785706,0.318767,7.816945,0.167855,18.735775,12.39258,0.725161,-1.062918,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.01678,0.000568,49.872163,0.211556,0.211556,0.029208
1479,2012-01-19,366.0,15.650785,298.650785,0.983899,1.032996,-20.431214,-0.246105,0.664587,42.575216,68.265084,49.179938,0.785706,0.100616,2.49477,0.0,8.018015,12.530244,0.152267,-0.465513,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.008348,0.000646,43.432098,0.047,0.047,0.008186
1480,2012-01-20,366.0,16.666624,299.666624,0.983979,1.032829,-20.221258,-0.243683,0.66549,41.205421,68.520377,49.075873,0.785706,0.099488,2.49477,0.0,7.921847,12.67243,0.14668,-0.4596,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.008077,0.000633,43.495527,0.044883,0.044883,0.007542
1481,2012-01-21,366.0,17.682293,300.682293,0.984064,1.032651,-20.004997,-0.241184,0.66641,180.713986,68.782153,51.180963,0.785706,0.442572,11.226464,0.351657,31.907575,12.81909,0.725897,-1.834165,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.030263,0.000594,45.838334,0.216037,0.216037,0.032329
1482,2012-01-22,366.0,18.697782,301.697782,0.984153,1.032463,-19.782527,-0.23861,0.667347,144.023203,69.050213,54.934175,0.785706,0.360165,9.243779,0.225379,20.853511,12.970174,0.707497,-1.179676,27.49654,2.520215,0.816609,998.876988,52.317411,0.136852,0.016144,0.000493,50.446487,0.19294,0.19294,0.020728
1483,2012-01-23,366.0,19.713081,302.713081,0.984247,1.032265,-19.553946,-0.235961,0.6683,468.491416,69.32436,55.631138,0.785706,0.744154,19.327901,0.912929,66.200763,13.12563,2.387765,-3.72991,30.806287,2.515633,0.816609,999.206545,52.412702,0.14727,0.05493,0.00053,50.610374,0.674505,0.674505,0.082426
1484,2012-01-24,366.0,20.728181,303.728181,0.984347,1.032058,-19.319355,-0.233239,0.669266,137.177448,69.604399,54.223391,0.785706,0.359611,9.453865,0.22458,21.678342,13.285405,0.651491,-1.226844,30.806287,2.515633,0.816609,999.206545,52.412702,0.14727,0.018068,0.00053,49.349452,0.184036,0.184036,0.022468
1485,2012-01-25,366.0,21.743072,304.743072,0.98445,1.03184,-19.078854,-0.230445,0.670245,145.07374,69.890133,51.744127,0.785706,0.382853,10.189165,0.258678,26.773936,13.449443,0.604556,-1.528234,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.027407,0.000646,45.648896,0.186609,0.186609,0.032591
1486,2012-01-26,366.0,22.757744,305.757744,0.984559,1.031612,-18.832547,-0.227578,0.671235,292.749952,70.181369,43.59303,0.785706,0.787757,21.227426,1.0,75.695719,13.617685,0.74842,-4.44872,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.071813,0.000581,39.254198,0.220563,0.220563,0.031616
1487,2012-01-27,366.0,23.772187,306.772187,0.984672,1.031375,-18.580539,-0.224641,0.672236,518.460058,70.477915,58.236286,0.785706,0.848803,23.161968,1.0,67.003435,13.790072,3.020943,-3.715899,25.465127,2.523309,0.816609,998.621183,52.253266,0.130032,0.048319,0.000468,53.742934,0.803278,0.803278,0.079186
1488,2012-01-28,366.0,24.786392,307.786392,0.98479,1.031128,-18.322935,-0.221634,0.673245,582.681669,70.779582,58.522549,0.785706,0.822559,22.733043,1.0,75.695719,13.966542,3.447012,-4.187318,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.067593,0.000581,52.484456,1.01585,1.01585,0.146557
1489,2012-01-29,366.0,25.80035,308.80035,0.984913,1.030872,-18.059843,-0.218559,0.674262,166.790727,71.086183,50.79856,0.785706,0.451998,12.653297,0.366986,34.626976,14.14703,0.663588,-1.973311,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.035389,0.000646,44.831057,0.204831,0.204831,0.035742
1490,2012-01-30,366.0,26.814051,309.814051,0.98504,1.030606,-17.791371,-0.215416,0.675284,367.431132,71.397532,58.069725,0.785706,0.603525,17.115433,0.634465,52.077205,14.331472,2.13354,-2.878269,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.04852,0.000607,51.713525,0.641053,0.641053,0.100038
1491,2012-01-31,366.0,27.827485,310.827485,0.985171,1.03033,-17.517628,-0.212206,0.676312,268.058959,71.713449,45.711877,0.785706,0.731425,21.015151,0.886674,69.706098,14.519799,0.791479,-4.038081,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.068071,0.000607,40.858216,0.237811,0.237811,0.036899
1492,2012-02-01,366.0,28.840644,311.840644,0.985307,1.030046,-17.238725,-0.208931,0.677343,218.967614,72.033756,49.53524,0.785706,0.601373,17.507156,0.630412,50.50517,14.711943,0.814686,-2.880073,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.046491,0.000581,44.544694,0.240092,0.240092,0.034473
1493,2012-02-02,366.0,29.853519,312.853519,0.985448,1.029752,-16.954772,-0.205591,0.678376,484.95868,72.358276,58.57312,0.785706,0.801185,23.634661,1.0,71.832481,14.90783,2.897733,-3.944742,30.806287,2.515633,0.816609,999.206545,52.412702,0.14727,0.058094,0.00053,53.246831,0.818563,0.818563,0.100114
1494,2012-02-03,366.0,30.866101,313.866101,0.985593,1.029449,-16.665881,-0.202189,0.679411,546.007921,72.686839,60.646621,0.785706,0.775961,23.196982,0.979397,71.447771,15.10739,3.598838,-3.883635,31.983483,2.514121,0.816609,999.302552,52.444222,0.150785,0.058559,0.000543,54.920972,1.027925,1.027925,0.131182
1495,2012-02-04,366.0,31.87838,314.87838,0.985742,1.029137,-16.372165,-0.198724,0.680444,531.686567,73.019276,61.88326,0.785706,0.714958,21.66073,0.853003,64.838629,15.310546,3.711124,-3.50047,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.05526,0.000568,55.644054,1.082672,1.082672,0.150007
1496,2012-02-05,366.0,32.890349,315.890349,0.985896,1.028817,-16.073737,-0.195198,0.681476,612.58656,73.355423,61.961128,0.785706,0.806212,24.755119,1.0,76.661528,15.517222,4.297162,-4.131041,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.06816,0.000594,55.323091,1.278893,1.278893,0.191834
1497,2012-02-06,366.0,33.901997,316.901997,0.986054,1.028487,-15.770711,-0.191612,0.682505,599.060923,73.695119,62.321707,0.785706,0.781799,24.330569,0.991726,75.131746,15.727341,4.276482,-4.036037,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.065151,0.000581,55.848158,1.260298,1.260298,0.181456
1498,2012-02-07,366.0,34.913318,317.913318,0.986216,1.02815,-15.4632,-0.187968,0.68353,245.266642,74.038209,50.385718,0.785706,0.679336,21.428759,0.78134,60.792151,15.940823,0.966557,-3.424535,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.05528,0.000581,45.324039,0.284849,0.284849,0.040733
1499,2012-02-08,366.0,35.924302,318.924302,0.986382,1.027803,-15.151318,-0.184267,0.684549,225.135329,74.384539,64.375761,0.785706,0.373646,11.946446,0.245022,25.165249,16.157586,1.762126,-1.33555,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.022993,0.00062,57.015094,0.534378,0.534378,0.0866
1500,2012-02-09,366.0,36.934942,319.934942,0.986552,1.027448,-14.835181,-0.180509,0.685561,109.767377,74.733961,58.772602,0.785706,0.306031,9.917804,0.151074,19.199467,16.377549,0.669134,-1.042184,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.019065,0.000659,51.557458,0.208297,0.208297,0.037687
1501,2012-02-10,366.0,37.945228,320.945228,0.986726,1.027085,-14.514903,-0.176697,0.686566,203.957001,75.086331,65.287259,0.785706,0.339491,11.152058,0.196104,22.503609,16.600628,1.663809,-1.185629,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.021689,0.000659,57.107771,0.517933,0.517933,0.094132
1502,2012-02-11,366.0,38.955154,321.955154,0.986905,1.026714,-14.1906,-0.172831,0.687561,185.065252,75.441507,54.220018,0.785706,0.519482,17.297069,0.481443,42.411064,16.826737,0.90279,-2.338256,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.041094,0.000633,48.012726,0.276247,0.276247,0.046291
1503,2012-02-12,366.0,39.964711,322.964711,0.987087,1.026335,-13.862386,-0.168913,0.688545,477.04958,75.799354,61.398958,0.785706,0.796576,26.884426,1.0,76.661528,17.055791,3.297116,-4.094922,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.067564,0.000594,54.848922,0.981266,0.981266,0.146806
